"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"g__Vescimonas",0,-0.000577618988609798,0
"s__Vescimonas coprocola",0,-6.20274152701213e-05,0
"g__Anaerotruncus",0,0.0066278021622609,0
"g__Faecalibacterium",0,-0.00655254476318626,0
"s__Faecalibacterium prausnitzii_C_71358",0,0.000358261622197708,0
"g__Gemmiger_A_73129",0,0.0033545913696044,0
"s__Gemmiger_A_73129 qucibialis",-0.0016407938625858,-0.0113877077777133,-0.0333311243474116
"s__Negativibacillus massiliensis",0,0.00106011676482291,0
"s__Paludicola psychrotolerans",0,-0.00343105648553007,0
"g__Phocea",0,-0.00926291819794225,0
"s__Ruminiclostridium_E siraeum",0,-0.00260114489060234,0
"g__Ruminococcus_C_58660",0,0.000441657060359307,0
"s__Ruminococcus_C_58660 callidus",0,2.77778803369039e-05,0
"s__Ruminococcus_C_58660 sp000433635",0,-0.0036997875166466,0
"s__Ruminococcus_D bicirculans",0,0.0026806651988689,0
"g__Ruthenibacterium",0,-0.00998026468707339,-0.0084457561994516
"s__Ruthenibacterium lactatiformans",0,-0.00132196771546441,0
"f__Anaerovoracaceae",0,0.00423703603484681,0
"s__BX12 sp902363595",0,-0.00222066030049944,0
"s__Copromorpha sp900066305",0,0.00245555216937457,0
"s__Intestinibacter bartlettii",0,0.0045516028200408,0
"s__Romboutsia_B ilealis",0,-0.00384916838184585,0
"g__Terrisporobacter",0,0.00503691325941936,0
"s__CAG-269 sp000431335",0,-0.00120460880232865,0
"s__CAG-41 sp001941225",0,0.0036481878902441,0
"s__Peptococcus niger",0,-0.00360199880996134,0
"s__Phascolarctobacterium_A faecium",0,-0.00236181973450325,0
"s__Dialister invisus",0,-0.00049679485996463,0
"s__Veillonella_A atypica",0,0.0145809189496164,0.0126192132252006
"f__Coprobacillaceae",0,-0.0050935873307305,0
"g__Erysipelatoclostridium",0,0.00224294422746787,0
"s__Clostridium spiroforme",0,0.00691812541570313,0
"s__Faecalibacillus intestinalis",0,-0.00129795559581661,0
"s__Clostridium_AQ innocuum",0,-0.0086828972075426,0
"s__Holdemanella biformis",0,-0.000904672572106875,0
"s__Holdemania sp900120005",0,0.0144453146414497,0.0368545621279228
"s__Longicatena caecimuris",0,-0.0058566978087083,0
"s__Merdibacter massiliensis",0,-0.00225128971841962,0
"s__Turicibacter bilis",0,1.98118476324661e-05,0
"s__Lactococcus_A_346120 lactis_344179",0,-0.0101983595608563,0
"g__Streptococcus",0,0.00641095881936889,0
"s__Streptococcus parasanguinis",0,0.00745749756474942,0
"g__Gemella",0,0.00368910230086157,0
"g__DTU012",0,0.0069809786963014,0
"s__Parasutterella excrementihominis",0,-0.00143169743765217,0
"g__Escherichia_710834",0,6.80996689090604e-05,0
"g__Haemophilus_D_735815",0,-0.00406608418393131,0
"s__Akkermansia muciniphila_D_776786",0,0.0054672889454414,0.00311291241647396
