"Variable","RF_Importance","Lasso_Importance","Ridge_Importance","Enet_Importance","XGBoost_Importance"
"s__Bacteroides_H cellulosilyticus",24.6156537096907,0,0.03568371452016,0,0
"s__Bacteroides_H clarus",10.0074194661324,0,1.86473274995798,0,0
"s__Bacteroides_H eggerthii",30.5385674010657,0,4.32457309381038,0,0
"s__Bacteroides_H finegoldii",24.8388981569241,0,0.61653309740683,0,2.69082821964703
"s__Bacteroides_H fluxus",7.68773315545934,0,8.64093739188573,0,0
"s__Bacteroides_H fragilis",43.972238509185,0,2.25503281689541,0,0
"s__Bacteroides_H gallinarum",6.71586400122021,0,0,0,0
"s__Bacteroides_H intestinalis",31.2373138522899,0,3.67697556878025,0,0
"s__Bacteroides_H luhongzhouii",5.16945998757714,0,4.65789362381268,0,0
"s__Bacteroides_H massiliensis",8.61613524788401,0,2.86778010654717,0,0
"s__Bacteroides_H nordii",36.728478526351,0,2.01202716189362,0,0
"s__Bacteroides_H oleiciplenus",14.5823341543676,0,0.683345924457156,0,0
"s__Bacteroides_H ovatus",35.1451594425174,0,0.3702976187,0,1.91784447650481
"s__Bacteroides_H rodentium",4.10834346781351,0,26.7686649951683,0,0
"s__Bacteroides_H salyersiae",35.4303669855789,0,8.98068507139699,3.61381588718967,0
"s__Bacteroides_H stercorirosoris",17.3400171306251,1.1623621798582,48.0707763969076,43.5768699106652,0
"s__Bacteroides_H stercoris",43.0287959280326,0,2.52875946612547,0,18.6099729734618
"s__Bacteroides_H thetaiotaomicron",30.6374450142237,0,3.16451270715277,0,0
"s__Bacteroides_H uniformis",28.8023316982009,0,0.262974381273895,0,0.964230161935515
"s__Bacteroides_H xylanisolvens",35.6196157690368,0,2.10312748874336,0,0
"g__Paraprevotella",2.86653717421376,0,4.90280166277339,0,0
"s__Paraprevotella clara",21.3406260037637,0,8.83341080025624,4.06589818648782,0
"s__Paraprevotella sp003477995",2.15220612893832,0,4.8950000257826,0,0
"s__Paraprevotella xylaniphila",2.97222246982067,0,4.88285991033654,0,0
"g__Phocaeicola_A_858004",7.96994535253536,0,0.447589241844338,0,0
"s__Bacteroides caecigallinarum",3.8583148363055,0,12.248324556127,0,0
"s__Phocaeicola_A_858004 coprocola",10.2441651749769,0,5.80754598429624,0,0
"s__Phocaeicola_A_858004 coprophilus",6.76289783879963,0,1.60849548738651,0,0
"s__Phocaeicola_A_858004 dorei",29.8041615933731,0,1.37064158931925,0,0
"s__Phocaeicola_A_858004 massiliensis",36.311048427996,0,5.86390346661989,4.81687439883086,7.50210148231851
"s__Phocaeicola_A_858004 plebeius",21.4817613784321,0,5.31019638014365,3.14242121316242,0
"s__Phocaeicola_A_858004 sartorii",3.49613097992174,0,1.6290145904019,0,0
"s__Phocaeicola_A_858004 sp900291465",1.29059854930089,0,4.86496320947821,0,0
"s__Phocaeicola_A_858004 vulgatus",25.5109030309537,0,0.330937105440263,0,0
"g__Prevotella",7.17989972076685,0,0.542760395700966,0,0
"s__Prevotella bergensis",1.77903619102296,0,4.85389730159257,0,0
"s__Prevotella bivia",17.5486661154333,0,12.0422973720732,0.0448183822847843,0
"s__Prevotella brunnea",1.52397162120352,0,4.83761123699297,0,0
"s__Prevotella buccae",6.73947694347442,0,8.47128739500527,0,0
"s__Prevotella buccalis",9.11130127918601,0,5.71839522276295,0,0
"s__Prevotella colorans",2.71650210383359,0,4.82811842432059,0,0
"s__Prevotella copri",17.6039849196593,0,0.807074844038789,0,0
"s__Prevotella corporis",24.9259946577322,0,5.27930535297395,0,0
"s__Prevotella disiens",9.83070642437933,0,15.159654384791,0,0
"s__Prevotella hominis",5.93197155960678,0,0.174624417460612,0,0
"s__Prevotella lascolaii",3.9774033862483,0,7.38006420730704,0,0
"s__Prevotella pectinovora",4.64542581689912,0,15.3068017891547,0,0
"s__Prevotella rara",14.4062014801689,0,19.0585278777971,0,0
"s__Prevotella salivae",2.75969691426795,0,4.82792557693936,0,0
"s__Prevotella sp002251435",5.05899365259735,0,0.0352432874238258,0,0
"s__Prevotella sp003447235",28.3081876711499,0,3.03709255767521,0,0
"s__Prevotella sp902776665",6.67800710333642,0,15.7083584968634,0,0
"s__Prevotella sp902801425",3.00739320680892,0,4.82506514196759,0,0
"s__Prevotella stercorea",11.5870396297715,0,1.74814367211205,0,0
"s__Prevotella timonensis",16.4118452102551,0,3.15271387794025,0,0
"s__Barnesiella intestinihominis",32.3653468796975,0,0.0154056653507074,0,0
"g__CABJAA01",17.5273059073966,0,7.83595282100517,0,0
"s__Coprobacter fastidiosus",22.3543341616864,0,7.03726588818101,0,0
"s__Coprobacter secundus",7.20002925619901,0,7.45774292001781,0,0
"s__Dysgonomonas capnocytophagoides",1.3407419894241,0,4.82012879581859,0,0
"s__Dysgonomonas oryzarvi",1.56073053009805,0,4.81858993421643,0,0
"s__Seramator thermalis",20.3803697667311,0,78.0736412069319,1.20240197695994,0
"g__Butyricimonas",2.92346704376936,0,4.83650146117337,0,0
"s__Butyricimonas faecalis",46.2028103954399,23.3184396966634,18.3029603323838,27.4616435590068,0
"s__Butyricimonas faecihominis",12.3879084076102,0,2.4805826646125,0,0
"s__Butyricimonas paravirosa",14.4710999262756,0,9.41343401776452,0,0
"s__Butyricimonas synergistica",1.80752590738516,0,2.42565881184814,0,0
"s__Butyricimonas virosa",21.0602508159202,0,4.55671424675661,0,0
"s__Gabonibacter massiliensis",3.36600124877566,0,6.90306336212095,0,0
"s__Odoribacter massiliensis",1.9198841649769,0,4.86178343590382,0,0
"s__Odoribacter splanchnicus",40.9842885614817,0,3.42418794822232,0,0
"s__CAG-1031 sp000431215",12.0174603597944,0,30.6624736329421,0,0
"s__CAG-485 sp002362485",9.90178888456352,0,0.844330929637099,0,0
"s__CAG-485 sp002493045",6.15142377804534,0,8.0437883755021,0,0
"s__CAG-873 sp011959565",4.91269536364138,0,18.3341259778419,0,0
"s__Duncaniella dubosii",3.33543118229369,0,11.7664996396254,0,0
"s__Limisoma sp900548875",6.60922988296968,0,3.974549389804,0,0
"s__Muribaculum gordoncarteri",4.52683074396801,0,3.75590727839149,0,0
"s__Muribaculum intestinale",5.68475848405265,0,0.402149070893792,0,0
"s__Paramuribaculum intestinale",5.37453814569318,0,7.74033485400917,0,0
"s__Paramuribaculum sp900551515",30.9264700400994,0,1.15505807658722,0,0
"g__Sodaliphilus",9.80110168703499,0,2.42592975907468,0,0
"s__UBA3263 sp001689615",2.72360142860118,0,2.43400611658122,0,0
"s__UBA7173 sp002491305",7.1524656786366,0,4.08452511556547,0,0
"s__UBA7173 sp900540205",3.24377963112828,0,4.86611301315654,0,0
"s__Porphyromonas_A_859424 asaccharolytica",7.65784503697058,0,9.60333007761914,0,0
"s__Porphyromonas_A_859424 sp001552775",6.93544935980991,0,12.2859490625745,0,0
"s__Porphyromonas_A_859424 uenonis",5.10757231797473,0,12.985446529178,0,0
"g__Porphyromonas_A_859426",14.9793245142175,0,44.8538303188343,0,13.9641405722696
"s__Porphyromonas_A_859426 bennonis",5.92228470340312,0,18.2878902230342,0,0
"s__Porphyromonas_A_859426 somerae",2.34075059669548,0,4.83818883782065,0,0
"s__Porphyromonas_A_859426 sp001808555",5.97210836544778,0,11.171770951296,0,0
"g__Alistipes_A_871400",5.25698992825577,0,6.22687591982597,0,0
"s__Alistipes_A_871400 communis",85.9923548093084,7.15722605577486,8.84933419889014,5.89704579982712,67.2892639242838
"s__Alistipes_A_871400 dispar",13.9172348710833,0,9.5142277690214,0,0
"s__Alistipes_A_871400 excrementavium",26.8560532237301,3.03827669950013,12.6465955941511,17.486918367919,0
"s__Alistipes_A_871400 finegoldii",40.624067967451,0,5.02804710069448,0,0
"s__Alistipes_A_871400 onderdonkii",39.0328707571223,0,1.98906551230999,0,0
"s__Alistipes_A_871400 putredinis",9.84196000087582,0,3.40320255257147,0,0
"s__Alistipes_A_871400 shahii",48.0238897265191,0,5.92318481045803,1.886339410651,0
"s__Alistipes_A_871400 sp002362235",6.16364469814074,0,3.842718072919,0,0
"s__Alistipes_A_871400 timonensis",16.5443105950543,0,15.0864855770597,0,0
"g__Alistipes_A_871404",27.9199422959304,0,8.5015754060991,0.635107620482929,5.45857176312225
"s__Alistipes_A_871404 ihumii",43.22981634422,0,6.79559989873778,0.577791246701793,0
"s__Alistipes_A_871404 indistinctus",17.7256039486556,0,0.290415515267221,0,0
"s__Rikenella microfusus",1.07364097443271,0,4.81433086967532,0,0
"s__Tidjanibacter inops_A",15.7980570690316,0,9.07576854609458,0,10.7774485005936
"g__Parabacteroides_B_862066",5.93871709902793,0,0.0664241967344843,0,0
"s__Parabacteroides_B_862066 acidifaciens",5.7033305913946,0,8.38208098196694,0,0
"s__Parabacteroides_B_862066 chongii",4.24070013418724,0,12.0053406278876,0,0
"s__Parabacteroides_B_862066 distasonis",13.319578923332,0,13.7174726232385,16.9205039321783,0
"s__Parabacteroides_B_862066 faecis",2.9611640855553,0,4.80242176270814,0,0
"s__Parabacteroides_B_862066 goldsteinii",26.1900992059594,0,7.27176903660534,0,0
"s__Parabacteroides_B_862066 gordonii",15.1386077348134,0,7.25350102996468,0,0
"s__Parabacteroides_B_862066 johnsonii",31.706683463265,0,13.9215187718321,0,0
"s__Parabacteroides_B_862066 merdae",3.14095282112594,0,4.7940274262025,0,0
"g__UBA11471",11.5716835953249,0,0.0221101616773747,0,0
"s__UBA11471 sp000434215",15.3610601732159,0,13.027165981875,0,0
"s__Coprenecus sp900544175",33.7769760077513,0,0.89881216700614,0,0
"s__Cryptobacteroides sp000435075",5.97472699879048,0,0.444920159178028,0,0
"s__Cryptobacteroides sp900544195",4.54832406187208,0,21.9722435878202,0,0
"s__Cryptobacteroides sp902792815",2.27828255845887,0,4.78370559050109,0,0
"g__Campylobacter_A",2.15265245439436,0,4.77755373115603,0,0
"g__Campylobacter_B",1.8476867193927,0,2.38640091588263,0,0
"s__Campylobacter_B hominis",1.81541591770488,0,4.77400243088095,0,0
"s__Helicobacter_C_479931 hepaticus",9.19382322876739,0,3.14216037395346,0,0
"s__Helicobacter_C_479931 typhlonius",7.27290061032993,0,6.32481093401932,0,0
"s__Helicobacter_D ganmani",4.30973292722089,0,11.1970707599094,0,0
"s__SIO2C1 sp010672925",10.2343657078484,0,0.538425345283697,0,0
"f__Gastranaerophilaceae",1.27823499252232,0,2.38134675609625,0,0
"s__CAG-196 sp002102975",17.8417527436457,0,1.49845000401127,0,0
"s__Limenecus avicola",5.3907650650202,0,2.25932113016909,0,0
"g__Stercorousia",15.2274413671671,0,1.136526951459,0,0
"s__Stercorousia sp001765415",9.88614465853679,0,1.66592396455215,0,0
"s__UBA2813 sp900319365",7.03752795207916,0,26.8205383274036,0,0
"s__UBA6984 sp003258725",3.50137053939676,0,4.75711423309293,0,0
"s__Zag111 sp001899395",3.506318483278,0,8.2204618575991,0,0
"s__Mucispirillum schaedleri",8.52852100133104,0,5.41116973939664,0,0
"g__Desulfovibrio_R_446353",2.75576920969609,0,4.76489295174775,0,0
"s__Desulfovibrio_R_446353 desulfuricans_A_446139",15.082903448568,0,10.0208386811151,0,8.48698865913528
"s__Desulfovibrio_R_446353 fairfieldensis",13.8490679101013,0,5.20470686145812,0,0
"s__Desulfovibrio_R_446353 legallii",3.36010348265187,0,2.5268222123321,0,0
"s__Desulfovibrio_R_446353 piger_A",23.2576259372292,0,0.17741480471703,0,0
"s__Mailhella massiliensis",14.1433336413222,0,1.95039020146901,0,0
"s__Nitratidesulfovibrio vulgaris",1.27384180171901,0,4.78146076018357,0,0
"g__UBA1436",2.60328746542172,0,7.91406225194264,0,0
"s__UBA1436 sp002159705",1.72278909498855,0,4.79367119003712,0,0
"c__Clostridia_258483",25.6945725484292,0,3.06830954262176,0,0
"f__DSM-8532",38.9245335188877,0,7.61261812849299,0,0
"o__Christensenellales",38.1264062862982,0,1.43955707724224,0,1.57174708743594
"f__Borkfalkiaceae",2.86283023437228,0,4.81365355014121,0,0
"g__Borkfalkia",13.0791262848027,0,5.09158769818238,0,0
"s__Borkfalkia ceftriaxoniphila",17.7752231247566,0,41.4650445549592,0,0
"g__UBA1259",8.81055505119727,0,4.24524577296779,0,0
"s__UBA1259 sp900320065",11.4354944487812,0,8.51329851017339,0,0
"f__CAG-138",22.391357249733,0,2.39050256208388,0,0
"g__Aphodomorpha",2.75765818794312,0,0.426256890848248,0,0
"s__Aphodomorpha intestinavium",3.01450959067429,0,4.86942684653694,0,0
"g__CAG-1024",29.9137712321341,0,6.85317315495909,0,0
"s__PeH17 sp000435055",16.5954477480809,0,1.68831766793687,0,0
"s__PeH17 sp900542285",12.7900938753634,0,1.67688458765904,0,0
"g__SFDB01",2.76541256357398,0,4.87728683483295,0,0
"s__CAG-314 sp900551395",15.6179163653493,0,5.79040852788766,0,0
"f__CAG-552",3.72061142035488,0,4.87436738180329,0,0
"f__CAG-74",25.7974881097276,0,0.827619902269206,0,0
"s__Limiplasma merdipullorum",29.160381994158,0,1.71228330428655,0,0
"g__Onthenecus",34.5887987339891,0,1.58677251634826,0,1.15655811229293
"s__Onthenecus sp900199405",11.2526678929455,0,7.22512205055852,0,0
"g__SFMI01",30.596218942799,0,1.09319797706207,0,0
"s__SFMI01 sp004556155",15.6789212447795,0,11.3481945281849,3.23313248066502,0
"s__CAG-349 sp003539515",20.6073361179898,0,6.50486504456274,0,0
"s__CAG-475 sp900548005",5.6042277581988,0,4.30411210244445,0,0
"f__Christensenellaceae",40.3789797621749,0,15.3894919640973,14.6944825033364,0
"g__Christensenella",21.1626016361704,0,10.2688821646614,0,0
"s__Christensenella hongkongensis",31.2178888403646,0,8.48017044099505,0,0
"s__Christensenella intestinihominis",2.60266552845905,0,0.997953786305133,0,0
"s__GCA-900066905 sp900066905",18.4691777778551,0,19.0189607648408,0,0
"s__MARSEILLE-P3954 sp900604345",6.55709691059751,0,22.5831193336976,0,0
"s__Clostridium_J sp000821305",3.51358761056045,0,1.6031817494915,0,0
"g__Clostridium_P",19.4791167848981,0,5.43347019877787,0,0
"s__Clostridium_P massiliamazoniense",5.71876565809333,0,16.244844107464,0,0
"s__Sarcina ventriculi",7.5732002209463,0,0.861877169291447,0,0
"g__Clostridium_T",47.3848402516956,0,4.36483743915349,0,35.6674169807387
"s__Clostridium_T beijerinckii",2.72896571898164,0,4.81493416022612,0,0
"s__Clostridium_T butyricum",6.23194314714971,0,43.6382754625391,6.44984163354882,0
"s__Clostridium_T celatum",2.49977460567379,0,4.82318798956218,0,0
"s__Clostridium_T chartatabidum",2.55177043596564,0,1.20476972440785,0,0
"s__Clostridium_T disporicum_203972",2.24661136102274,0,0.802318720065847,0,0
"s__Clostridium_T disporicum_203974",7.16624544032328,0,23.6449496905308,37.7025395920327,0
"s__Clostridium_T isatidis",2.02325613688172,0,4.82112272138055,0,0
"s__Clostridium_T neonatale",4.77046856674223,0,15.7450734959614,0,0
"s__Clostridium_T paraputrificum_207370",1.20697780729969,0,4.81297646067086,0,0
"s__Clostridium_T paraputrificum_208099",12.3771090069141,0,8.52831606936765,0,0
"s__Clostridium_T saudiense",36.2589330770209,0,1.58851983720119,0,0
"s__Clostridium_T tertium",5.74497788054117,0,7.71242283594166,0,0
"s__Dwaynesavagella sp000270205",8.6095722404213,0,2.87023818862235,0,0
"s__Inconstantimicrobium porci",2.00562164046186,0,4.80727881985551,0,0
"f__Anaerofustaceae",4.35694021218775,0,7.78436822900401,0,0
"s__Anaerofustis stercorihominis",15.6914499083957,0,3.20388905292997,0,0
"g__Eubacterium_O_258270",15.4639636461035,0,1.71494425294523,0,0
"s__Eubacterium_O_258270 callanderi",3.25163215427662,0,4.7878915035915,0,0
"s__Eubacterium_O_258270 maltosivorans",2.06161308826366,0,4.77941409332568,0,0
"g__Ructibacterium",1.26536924705193,0,4.77176879143656,0,0
"s__Ructibacterium gallinarum",7.26045344173534,0,3.94621815672937,0,0
"o__Lachnospirales",38.3919326860432,0,5.38625821935541,0,6.01951106146039
"f__Anaerotignaceae",25.2937993692716,0,2.98525730582181,0,4.2659258088684
"g__Anaerotignum_189125",5.75764238797532,0,11.1633045028054,0,0
"s__Anaerotignum faecicola",14.4002686527334,0,3.07239893019781,0,0
"s__Anaerotignum lactatifermentans",23.4709437931977,0,2.13826016358027,0,0
"s__Anaerotignum sp004557645",25.7768686663512,0,1.12865703438682,0,0
"g__Anaerotignum_189163",2.87971987896049,0,3.14535544649267,0,0
"s__Anaerotignum aminivorans",3.4793322792919,0,4.76086293321652,0,0
"s__CAG-274 sp900545305",50.9672228574801,0,4.36858706753444,0,0
"f__Cellulosilyticaceae",13.5726353050303,0,16.357077337083,0,0
"s__Cellulosilyticum ruminicola",2.56901653815734,0,4.76035428741993,0,0
"f__Lachnospiraceae",30.1917757983252,0,0.598696146495424,0,0
"g__14-2",4.20391911878279,0,16.0260436804286,0,0
"s__14-2 sp000403315",6.39081400207268,0,5.30558932935466,0,0
"s__1XD42-69 sp003612565",8.33188976240911,0,11.0032223696144,0,0
"s__1XD42-69 sp009911505",1.16491239068057,0,4.75516072167567,0,0
"s__Acetatifactor muris",5.00473024391867,0,9.04945191147579,0,0
"s__Acetatifactor sp011959105",9.65111483531808,0,3.16373835828276,0,0
"s__Acetatifactor sp900066565",37.6080317377003,0,1.71425405288626,0,0
"g__Acetitomaculum",2.15178381441862,0,4.72376299261186,0,0
"s__AF33-28 sp003477885",10.799908479556,0,0.850256792990117,0,0
"s__Agathobacter faecis",56.7815404808888,0,4.54046795471109,4.41922286700927,0
"s__Agathobacter rectalis",52.5981626495538,0,4.19187373385817,0,8.94216901534487
"s__AM51-8 sp003478275",23.8034411147969,0,4.74702850713705,0,0
"g__Anaerobutyricum",3.44828024992275,0,4.73208858415248,0,0
"s__Anaerobutyricum faecale",8.12882849768543,0,2.7288931215929,0,0
"s__Anaerobutyricum soehngenii",30.779874463105,0,1.10385811857839,0,0
"s__Anaerostipes butyraticus",7.53600270134896,0,19.6150147033283,0,0
"s__Anaerostipes faecalis",2.97066218332062,0,4.72410227841638,0,0
"s__Anaerostipes hadrus",34.5138956542964,0,0.20386921309852,0,0
"s__Anaerostipes hominis",5.45883279449719,0,1.23211326243976,0,0
"s__Bacteroides_F pectinophilus",8.59727207550196,0,5.00726414695227,0,0
"g__Bariatricus",58.6085630614572,0,0.311338480928723,0,0
"s__Bariatricus massiliensis",5.77850642375981,0,10.1763407515904,0,0
"g__Blautia_A_141780",4.02428289506495,0,4.16050735834332,0,0
"s__Blautia_A_141780 argi",10.0735708351887,0,3.61173686152562,0,0
"s__Blautia_A_141780 coccoides",2.20348979867291,0,4.67004468342803,0,0
"s__Blautia_A_141780 hansenii",16.7070151643186,0,3.39956089598702,0,0
"s__Blautia_A_141780 ornithocaccae",19.6869253794385,0,3.245704343356,0,0
"s__Blautia_A_141780 sp001304935",4.94068736310136,0,12.3327590067091,0,0
"s__Blautia_A_141780 stercoris",27.1878217987897,0,5.16835550890812,0,0
"g__Blautia_A_141781",26.0055117916832,0,0.696879214832854,0,0.929300009448341
"s__Blautia_A_141781 avistercoris",1.44476247531932,0,4.62477370576622,0,0
