"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"g__Phocaeicola_A_858004",-0.00050581515297781,-0.00392069247597419,-0.00050581515297781
"g__Prevotella",0,9.61349940377629e-05,0
"g__Barnesiella",0,-0.000108960626797515,0
"g__CABJAA01",0,-0.012774191568153,0
"g__Coprobacter",0,-0.00883875578048077,0
"g__Dysgonomonas",0,0.00389600859977048,0
"g__Seramator",0.00010849492465839,0.105813243727663,0.00010849492465839
"g__Butyricimonas",0,-0.00376567404758746,0
"g__Gabonibacter",0,-0.00655929167955952,0
"g__Odoribacter_865974",0,-0.00476786680923101,0
"g__CAG-1031",0,-0.0320231715073932,0
"g__CAG-485",0,0.00126679487349461,0
"g__CAG-873",0,0.0302899646878856,0
"g__Duncaniella",0,-0.0125917876412742,0
"g__Limisoma",0,-0.0065779404612173,0
"g__Muribaculum",0,0.00337805642503064,0
"g__Paramuribaculum",0,-0.00124499690821655,0
"g__Sodaliphilus",0,0.0048023555092571,0
"g__UBA3263",0,0.00387895316236289,0
"g__UBA7173",0,0.00809114074613945,0
"g__Porphyromonas_A_859424",0,0.000381476442906511,0
"g__Porphyromonas_A_859426",0,0.0138301124012517,0
"g__Alistipes_A_871400",0,0.000364822636362569,0
"g__Alistipes_A_871404",0,-0.00142284395742977,0
"g__Rikenella",0,0.00770167024155276,0
"g__Tidjanibacter",0,0.0158229026633849,0
"g__Parabacteroides_B_862066",0,-0.000447835768639933,0
"g__UBA11471",0,0.0137543825682914,0
"g__Coprenecus",0,0.00133856802711821,0
"g__Cryptobacteroides",0,-0.00767350055305963,0
"g__Campylobacter_A",0,0.00765087539504997,0
"g__Campylobacter_B",0,0.0025365934254935,0
"g__Helicobacter_C_479931",0,0.00467285886546568,0
"g__Helicobacter_D",0,-0.0208247201455029,0
"g__SIO2C1",0,-0.000326403963734568,0
"f__Gastranaerophilaceae",0,0.00378524493926569,0
"g__CAG-196",0,-0.00313302556816277,0
"g__Limenecus",0,0.00653695707468149,0
"g__Stercorousia",0,0.00182830439351412,0
"g__UBA2813",0,-0.0403148328602785,0
"g__UBA6984",0,0.00754682569040429,0
"g__Zag111",0,-0.00757186784712589,0
"g__Mucispirillum",0,0.0105843454861003,0
"g__Desulfovibrio_R_446353",0,-0.00180203204160413,0
"g__Mailhella",0,0.0019412014173945,0
"g__Nitratidesulfovibrio",0,0.00753187868510373,0
"g__UBA1436",0,-0.00650136243341587,0
"c__Clostridia_258483",0,-0.00486579564111725,0
"f__DSM-8532",0,0.0116499224551219,0
"o__Christensenellales",0,-2.65542134979103e-05,0
"f__Borkfalkiaceae",0,0.00753509357182615,0
"g__Borkfalkia",0,-0.00317136722774438,0
"g__UBA1259",0,0.00764777018804671,0
"f__CAG-138",0,-0.0043172925113858,0
"g__Aphodomorpha",0,0.00057845962703613,0
"g__CAG-1024",0,0.0149888551673786,0
"g__PeH17",0,0.00185187800107335,0
"g__SFDB01",0,0.00756545740260159,0
"g__CAG-314",0,-0.00739603672290527,0
"f__CAG-552",0,0.00756097190783846,0
"f__CAG-74",0,-0.00129056602750193,0
"g__Limiplasma",0,-0.00201872170573257,0
"g__Onthenecus",0,-0.00184125770107563,0
"g__SFMI01",0,0.00206032404827959,0
"g__CAG-349",0,0.0104407099495177,0
"g__CAG-475",0,-0.00433124826317536,0
"f__Christensenellaceae",0,-0.0216610416471672,0
"g__Christensenella",0,0.00161123257926544,0
"g__GCA-900066905",0,-0.0287751818422593,0
"g__MARSEILLE-P3954",0,0.0333661523816313,0
"g__Clostridium_J",0,0.00249451392432511,0
"g__Clostridium_P",0,-9.37235048111353e-05,0
"g__Clostridium_T",0,0.00444086206049914,0
"g__Dwaynesavagella",0,0.00579352595459375,0
"g__Inconstantimicrobium",0,0.007460413413926,0
"f__Anaerofustaceae",0,-0.00933889070146783,0
"g__Anaerofustis",0,0.00337159697276482,0
"g__Eubacterium_O_258270",0,0.00112649686746864,0
"g__Ructibacterium",0,0.00539830042503758,0
"o__Lachnospirales",0,0.00782303892898445,0
"f__Anaerotignaceae",0,0.00464411970266554,0
"g__Anaerotignum_189125",0,-0.000199681118680757,0
"g__Anaerotignum_189163",0,-0.00626015671301779,0
"g__CAG-274",0,0.0057515614332279,0
"f__Cellulosilyticaceae",0,-0.0216936757390464,0
"g__Cellulosilyticum",0,0.00737397647501699,0
"f__Lachnospiraceae",0,0.000838768240607352,0
"g__14-2",0,0.00957305692753873,0
"g__1XD42-69",0,0.0176659287960562,0
"g__Acetatifactor",0,0.00262113536950227,0
"g__Acetitomaculum",0,0.00733126363995348,0
"g__AF33-28",0,0.00366289316754698,0
"g__Agathobacter_164117",0,2.92953494091533e-05,0
"g__AM51-8",0,-0.00489688808456234,0
"g__Anaerobutyricum",0,-0.00126061972621127,0
"g__Anaerostipes",0,0.000863308896765777,0
"g__Bacteroides_F",0,0.00455547760436233,0
"g__Bariatricus",0,0.00096861249390774,0
"g__Blautia_A_141780",0,-0.000754987185357297,0
"g__Blautia_A_141781",0,0.000229861280933421,0
"g__Butyribacter",0,0.00056612138246093,0
"g__Butyrivibrio_A_180067",0,0.00190965502607728,0
"g__CAG-127",0,0.00704236743037172,0
"g__CAG-194",0,0.0567261589204944,0
"g__CAG-317_146760",0,-0.0028494665090882,0
"g__CAG-45",0,-0.00114567662600204,0
"g__CAG-56",0,0.00189712954081918,0
"g__CAG-603",0,0.00724709381862975,0
"g__CAG-632",0,-0.0126319072483057,0
"g__CAG-791",0,0.00724352655729566,0
"g__CAG-95",0,0.00305997305710248,0
"g__Catenibacillus",0,-2.5680892007553e-05,0
"g__Catonella",0,0.00725286090255752,0
"g__Choladousia",0,0.0360553726520339,0
"g__Clostridium_AP",0,-0.00739447894810272,0
"g__Clostridium_N_143832",0,-0.0149209421132648,0
"g__Clostridium_Q_134516",0,-0.00430006035151571,0
"g__Clostridium_Q_134526",0,0.00203251707030836,0
"g__Clostridium_Q_135822",0,0.00371923865759303,0
"g__Clostridium_Q_135853",0,0.00448200737977459,0
"g__COE1",0,-0.00640181036916364,0
"g__Coprococcus_A_121497",0,-0.0014621265100129,0
"g__Coprococcus_A_187866",0,-0.000944581500130584,0
"g__Copromonas",0,0.00056446094379805,0
"g__Cuneatibacter",0,0.0523171531756016,0
"g__Dorea_A",0.000432743862432031,0.00324064130073764,0.000432743862432031
"g__Eisenbergiella",0,0.00139824517855697,0
"g__Enterocloster",0,-0.00125450811212197,0
"g__Eubacterium_F",0,0.000510742361192012,0
"g__Eubacterium_G",0,-0.000453225934403377,0
"g__Eubacterium_I",0,0.00352295171576873,0
"g__Eubacterium_J",0,-3.76137710669148e-05,0
"g__Eubacterium_S",0,0.0110622660328829,0
"g__Extibacter",0,-0.00804037027627535,0
"g__Faecalimonas",0,-0.00453756739923299,0
"g__Fimimorpha",0,0.0449999741592117,0
"g__Fimousia",0,0.00729557982701915,0
"g__Frisingicoccus",0,-0.00332275402827822,0
"g__Fusicatenibacter",0,0.0137004946297923,0
"g__G11",0,0.00732424010169208,0
"g__Hespellia",0,0.00733768166734725,0
"g__Howardella",0,-0.00833162367541595,0
"g__Hungatella_A_127239",0,0.0153388635521485,0
"g__Hungatella_A_128155",0,-0.0193493934896044,0
"g__Johnsonella",0,0.0432812305553244,0
"g__Kineothrix",0,0.00298641820615149,0
"g__Lachnoanaerobaculum",0,-0.0255444844731453,0
"g__Lachnoclostridium_A_130679",0,-0.00048792465371682,0
"g__Lachnoclostridium_B",0,0.00449279864238761,0
"g__Lachnospira",0,-0.001604614077543,0
"g__Lactonifactor",0,0.00546825667853072,0
"g__Limivivens",0,-0.00126923038046807,0
"g__Marvinbryantia",0,-0.0068930131396904,0
"g__Massilistercora",0,-0.0084817241392244,0
"g__Mediterraneibacter_A_155507",0,0.00165122380556598,0
"g__Mediterraneibacter_A_155590",0,-0.00350524058003515,0
"g__Merdimonas",0,-0.00130417563008286,0
"g__Merdisoma",0,-0.00343918413005713,0
"g__Muricomes_149725",0,0.000453195355159288,0
"g__Murimonas",0,0.00733143691441778,0
"g__Oliverpabstia",0,-0.00434233270444276,0
"g__Oribacterium",0,0.00568986836260978,0
"g__Paralachnospira",0,0.00446448649718013,0
"g__Porcincola",0,0.000922804599889187,0
"g__Robinsoniella",0,0.0073045267089748,0
"g__Roseburia",0,0.00350144817119936,0
"g__RUG115",0,0.00216169224588734,0
"g__Ruminococcus_B",0,-0.00331994926023538,0
"g__Ruminococcus_G",0,0.00725155183036461,0
"g__Scatomonas",0,-0.0102398063396621,0
"g__Schaedlerella",0,0.00408244962484574,0
"g__Sellimonas",0,-0.000196071226898375,0
"g__Sporofaciens",0,0.0103115458625569,0
"g__UBA3282",0,0.00360019970253298,0
"g__UBA3402",0,-0.00142513660951949,0
"g__UBA9414",0,-0.00603836839658101,0
"g__UMGS1375",0,0.005578741418751,0
"g__Velocimicrobium",0,0.00715565793296089,0
"g__Ventrimonas",0,-0.000963904541549947,0
"g__Ventrisoma",0,-0.000268243048528834,0
"g__VUNI01",0,0.00712996322757796,0
"g__Monoglobus",0,0.000599427104349355,0
"o__Oscillospirales",0,0.00356147266200565,0
"f__Acutalibacteraceae",0,0.000543147103515441,0
"g__Acutalibacter",0,0.000746712257317593,0
"g__Anaeromassilibacillus",0,0.00466315152386045,0
"g__Caccousia",0,-0.0120186494501552,0
"g__CAG-177",0,0.00284152587509249,0
"g__CAG-217",0,0.00398339399464461,0
"g__CAG-488",0,-0.00119315768685897,0
"g__CAG-964",0,0.00116734948712024,0
"g__Caproicibacterium",0,-0.0156083364084196,0
"g__Caproiciproducens",0,-0.00898568773187189,0
"g__Clostridium_A",0,0.001000754393177,0
"g__Clostridium_E",0.00279570529403042,0.11893408516162,0.00279570529403042
"g__Eubacterium_R",0,-0.000727252944722789,0
"g__Fimenecus",0,-0.0071209978400688,0
"g__Hydrogeniiclostridium",0,-0.00870062192092823,0
"g__Limousia",0,0.00714098196266819,0
"g__Pseudoruminococcus_A",0,-0.00100077206584341,0
"g__RUG762",0,0.000335206958720239,0
"g__Ruminococcus_E",0,0.000361866657355511,0
"g__Scatavimonas",0,0.00719216712899267,0
"g__Solibaculum",0,0.00650381662482747,0
"g__UBA1417",0,-0.00525403397276396,0
"g__UBA5905",0,-0.00700283234959364,0
"g__UBA737",0,0.00592410694108031,0
"g__UMGS1071",0,0.0118199710512075,0
"f__Butyricicoccaceae",0,-0.0168170029056679,0
"g__Agathobaculum",0,-0.000719008567276643,0
"g__Butyricicoccus_A_77030",0,0.00335445427093994,0
"g__Butyricicoccus_A_77419",0,0.0038292550074968,0
"g__Intestinibacillus",0,0.00721403119896224,0
"g__Pseudobutyricicoccus",0,-0.00588041821996296,0
"g__Avispirillum",0,-0.00299693807567423,0
"g__QALR01",0,0.0031433856021508,0
"g__RUG13077",0,-0.00194341471035054,0
"g__SFLA01",0,0.000681749185103483,0
"f__Ethanoligenenaceae",0,0.0273023044172864,0
"f__Oscillospiraceae_88309",0,0.000100884262044099,0
"g__CAG-83",0,0.00202069822855261,0
"g__Dysosmobacter",0,0.00199017677561019,0
"g__Enterenecus",0,0.00362430809770772,0
"g__ER4",0,0.003882136628359,0
"g__Evtepia",0,0.000818909168693155,0
"g__Faecousia",0,0.000435374977716295,0
"g__Intestinimonas",0,-0.00386568448473151,0
"g__Lawsonibacter",0,0.000319320122063831,0
"g__Limivicinus",0,0.000182423556743665,0
"g__Marseille-P3106",0,0.00721958193876534,0
"g__Onthomonas",0,-0.00846924493160029,0
"g__Pseudoflavonifractor_80958",0,0.0164988072266207,0
"g__UBA2658",0,0.0329503855520729,0
"g__Vescimonas",0,-0.00072326407937038,0
"g__WQUU01",0,-0.00525964042659347,0
"g__WRMH01",0,-0.0229302550880302,0
"f__QAKW01",-0.0175827111055503,-0.0176326692432165,-0.0175827111055503
"g__QAKW01",0,-0.0149490687456766,0
"f__Ruminococcaceae",0,0.0129109665724354,0
"g__Acetanaerobacterium",0,0.0739239778127715,0
"g__Anaerofilum_74150",0,-0.000941803524062146,0
"g__Anaerotruncus",0,-0.00140227344480637,0
"g__Angelakisella",0,-0.0055980564206866,0
"g__Bittarella",-0.00638509045254185,-0.0229691555196396,-0.00638509045254185
"g__CAG-353",0,0.0187852155529323,0
"g__Faecalibacterium",0,-0.000314974783398057,0
"g__Fimivivens",0,0.00935183833562981,0
"g__Fournierella",0,0.0072943700829422,0
"g__Gemmiger_A_73129",0,-0.000842928472738601,0
"g__Gemmiger_A_73276",0,0.00732310960417238,0
"g__Harryflintia",0,0.0634013864703378,0
"g__Hydrogenoanaerobacterium",0,-0.0129374542230547,0
"g__Marseille-P2935",0,-0.0100556947628033,0
"g__Massiliimalia_59888",0,-0.0173831357733597,0
"g__Massiliimalia_59910",0,-0.015914752119751,0
"g__Massilioclostridium",0,0.0096804747916299,0
"g__Negativibacillus",0,0.00138150903386203,0
"g__Neobittarella",0,-0.00852773762875831,0
"g__Paludicola",0,-0.000816685497995527,0
"g__Phocea",0,-0.00735921381053456,0
"g__Pygmaiobacter",0,0.00481173557762757,0
"g__QAMM01",0,0.00840670040568024,0
"g__Ruminiclostridium_E",0,-0.00175792072800041,0
"g__Ruminococcus_C_58660",0,-0.00198126015856891,0
"g__Ruminococcus_C_59129",0,0.0113445835412686,0
"g__Ruminococcus_D",0,0.00388395631783706,0
"g__Ruminococcus_F",0,0.00986091114544557,0
"g__Ruthenibacterium",0,-0.00471227026495185,0
"g__Soleaferrea",0,0.000173004348213723,0
"g__UBA1394",0,0.00518214930239617,0
"g__UBA946",0,0.00735465984831136,0
"g__UBA644",0,0.00247318638541831,0
"g__WRAI01",0,-0.0163841104146368,0
"o__Peptostreptococcales",0,0.00732624860646013,0
"f__Anaerovoracaceae",0,0.00411495569580922,0
"g__Alterileibacterium",0,0.0072914733445032,0
"g__BX12",0,-0.00560187414345094,0
"g__Copromorpha",0,0.0014573310133702,0
"g__Emergencia",0,0.0116888468387609,0
"g__Eubacterium_B",0,0.042422017772861,0
"g__Eubacterium_M",0,-0.0209169084172312,0
"g__Eubacterium_N",0,0.0158909926964996,0
"g__Hornefia",0,-0.0571306259523182,0
"g__Mogibacterium",0,-0.00965770430858274,0
"g__PHAE01",0,0.0295458990894418,0
"g__RUG11894",0,0.00721860404206194,0
"g__S5-A14a",0,0.00953376904848756,0
"g__VUNA01",0,0.0245960092743437,0
"f__Peptostreptococcaceae_256921",0,-0.00234267194416676,0
"g__CCUG-7971",0,0.00221191658939078,0
"g__Clostridioides_A",0,0.00717555809019012,0
"g__GCA-900066495",0,0.00238038864504876,0
"g__Intestinibacter",0,0.00639957358508929,0
"g__Paraclostridium",0,-0.000678982056746779,0
"g__Peptacetobacter",0,0.00498959011275239,0
"g__Peptostreptococcus",0,-0.000980544362518958,0
"g__Romboutsia_B",0,-0.00349468807987522,0
"g__Romboutsia_D",0,0.0240119886541365,0
"g__Terrisporobacter",0,0.00755811221294606,0
"g__SFGY01",0,0.0071000213889219,0
"g__Fastidiosipila",0,-0.0298493586998964,0
"f__CAG-508",0,-0.0063131614126099,0
"g__CAG-269",0,-0.000947788711716622,0
"g__CAG-273",0,-0.00399535164871748,0
"g__CAG-793",0,0.0271091362874246,0
"g__Merdicola",0,0.00135560007870649,0
"g__UMGS1994",0,0.00353212991092467,0
"g__Anaerococcus",0,-0.00434620721782725,0
"g__Ezakiella",0,-0.0204804301800811,0
"g__Fenollaria",0,-0.00893697976097628,0
"g__Finegoldia",0,-0.0169803315854319,0
"g__KA00134",0,0.00708509861290317,0
"g__Lagierella",0,0.00354615226096092,0
"g__Murdochiella_225299",0,0.00156838949371357,0
"g__Murdochiella_225317",0,0.00710939919490601,0
"g__Parvimonas",0,0.0313483993120336,0
"g__Peptoniphilus_A",0,-0.00299769577741059,0
"g__Peptoniphilus_B_226777",0,0.0162035853358255,0
"g__Peptoniphilus_C",0,-0.0078424002356974,0
"g__Peptoniphilus_E",0,0.0071670983417977,0
"g__Urinicoccus",0,0.00238999520274791,0
"g__W5053",0,0.0071681807183656,0
"g__CAG-41",0,0.00320615266274275,0
"f__Dehalobacteriaceae",0,-0.0392934699061559,0
"g__BICA1-8",0,-0.0357180092114524,0
"g__Peptococcus",0,-0.00391381824903594,0
"g__Acidaminococcus",0,0.00396458209365715,0
"g__Phascolarctobacterium_A",0,0.00072941153414593,0
"g__Massilibacillus",0,-0.00028032490077532,0
"g__Anaerovibrio",0,-0.0239169594538026,0
"g__Centipeda",0,0.00715658454287324,0
"g__Megamonas",0,0.00717216927369123,0
"g__Mitsuokella",0,2.56591080004306e-05,0
"g__Allisonella",0,0.00343166944205136,0
"g__Dialister",0,-0.000182791853209239,0
"g__UBA5809",0,0.00719140911878727,0
"g__Anaeroglobus",0,-0.0879001986320234,0
"g__Caecibacter",0,0.0374786550659835,0
"g__Megasphaera_A_38685",0,0.0015688439003724,0
"g__Megasphaera_A_38692",0,0.0072170092313705,0
"f__Negativicoccaceae",0,0.108170830378646,0
"g__Negativicoccus",0,0.0139343185300403,0
"g__Veillonella_A",0,0.00387225413435834,0
"g__CAG-307",0,0.00724732215802979,0
"g__Rummeliibacillus",0,0.00726150068298816,0
"g__Weizmannia",0,0.0389945262498242,0
"f__Anoxybacillaceae",0.157020047851767,0.121040697945182,0.157020047851767
"g__Geobacillus",0,0.00727005808470798,0
"g__Bacillus_P_294101",0,0.00915098602637877,0
"g__Bacillus_A",0,-0.0423064071735916,0
"g__Sporolactobacillus",0,-0.00989675075688564,0
"f__Coprobacillaceae",0,-0.00151765829005552,0
"g__Beduini",0,0.00726157115028213,0
"g__Catenibacterium",0,0.0007882209111379,0
"g__Coprobacillus",0,-0.00990996906641131,0
"g__Erysipelatoclostridium",0,0.00140754074774625,0
"g__Faecalibacillus",0,-0.000422465297886172,0
"g__Fimiplasma",0,0.00709042496730583,0
"g__Longibaculum",0,-0.000423040773251686,0
"g__Stoquefichus",0,-0.0472432611252084,0
"g__Absicoccus",0,-0.00958826724798722,0
"g__Allobaculum",0,0.00724947228537485,0
"g__Amedibacillus",0,0.000656890711524026,0
"g__Amedibacterium",0,0.0275973171350519,0
"g__Bulleidia",0,8.4914642024765e-06,0
"g__C-19",0,0.00725471294760079,0
"g__Clostridium_AQ",0,-0.00861430282776033,0
"g__Dielma",0,0.00427889653162207,0
"g__DONG20-135",0,0.00726751649213128,0
"g__Dubosiella",0,0.0025260347980677,0
"g__Faecalibaculum",0,-0.0112800957699767,0
"g__Faecalicoccus",0,-0.00202644748294329,0
"g__Faecalitalea",0,0.0115259744358919,0
"g__Holdemanella",0,-0.000981259390702732,0
"g__Holdemania",0,0.00749641871904962,0
"g__Ileibacterium",0,0.00728170332722422,0
"g__Longicatena",0,-0.00773353704048492,0
"g__Massilicoli",0,-0.0385055054294481,0
"g__Merdibacter",0,-0.00039981653328425,0
"g__NSJ-61",0,0.0119957947708596,0
"g__Traorella",0,0.047341769249425,0
"g__UBA636",0,0.00732062852725218,0
"g__Exiguobacterium_A",0,0.00734623968926739,0
"g__Turicibacter",0,-0.000751328479512179,0
"g__Abiotrophia",0,0.00737203960183442,0
"g__Facklamia_A_322620",0,0.00739412319167247,0
"g__Facklamia_A_322655",0,0.0074135216296966,0
"g__Granulicatella",0,0.00723804176248615,0
"g__Enterococcus_A",0,-0.0278219280601236,0
"g__Enterococcus_B",0,0.00743273915236579,0
"g__Enterococcus_D",0,0.00744451997404828,0
"g__Enterococcus_E",0,0.0307136145007957,0
"g__Enterococcus_H_360604",0,0.00532484201228732,0
"g__Companilactobacillus",0,0.00372897614324113,0
"g__Dellaglioa",0,-0.0934102911122691,0
"g__Fructilactobacillus",0,-0.0269163884499684,0
"g__Lacticaseibacillus",0,0.0117864116047508,0
"g__Lactiplantibacillus",0,-0.0096975894459341,0
"g__Lactobacillus",0,0.010532177203413,0
"g__Latilactobacillus",0,-0.00916358326309268,0
"g__Leuconostoc_B",0,0.00452201095783231,0
"g__Levilactobacillus",0,0.00745261259021381,0
"g__Ligilactobacillus",0,0.00048164576538852,0
"g__Limosilactobacillus",0,0.00573720114425416,0
"g__Pediococcus",0,0.0132810424025461,0
"g__Weissella_A_338544",0,-0.0171351118841178,0
"g__Weissella_A_338546",0,-0.0333846244162179,0
"g__Lactococcus_A_343306",0,0.00740403444128294,0
"g__Lactococcus_A_343473",0,0.00111249279296615,0
"g__Lactococcus_A_346120",0,-0.00912537021627874,0
"g__Streptococcus",0,0.00104787532394431,0
"g__CAG-313",0,-0.00326288668205217,0
"f__UBA660",0,0.00241767510326996,0
"g__CAG-302",0,0.00365402431055014,0
"g__CAG-417",0,0.00966629658374331,0
"g__CAG-628",0,0.00368932945179157,0
"g__CAG-710",0,0.00738711050019601,0
"g__Coprosoma",0,-0.0210700014345086,0
"g__Onthocola_B",0,0.0102238309758697,0
"g__RUG13038",0,0.00466791034569316,0
"g__Scybalousia",0,-0.0187407376485132,0
"g__UBA2730",0,0.00740458488386419,0
"g__UBA3789",0,-0.000127424637100564,0
"g__UBA5026",0,-0.0109992327375704,0
"g__UBA6985",0,0.019000420341122,0
"g__UMGS1449",0,0.0114393005047148,0
"g__UMGS872",0,0.0148428052979368,0
"g__CAG-345",0,0.00743376213332007,0
"g__Scatoplasma",0,0.00747078265794665,0
"g__Enteromonas",0,0.00751006671321212,0
"g__Gemella",0,0.0035714202368907,0
"g__Staphylococcus",0,-0.00857437820756659,0
"g__DTU012",0,0.00525663753004937,0
"g__DTU014",0,-0.00575385696663268,0
"g__Cetobacterium_A",0,-0.0119390142645401,0
"g__Fusobacterium_A",0,0.0105516518535847,0
"g__Fusobacterium_B",0,0.0201623639297099,0
"g__Fusobacterium_C",0,0.012039534033796,0
"g__Leptotrichia_A_993758",0,0.00754909936522514,0
"g__Sneathia",0,-0.013959041290785,0
"g__GWA2-37-10",0,-0.00353170217397551,0
"g__Nanogingivalis",0,0.00755799103429236,0
"g__Nanosynbacter",0,-0.043594953279762,0
"g__Nanosyncoccus",0,0.00755924573221746,0
"g__Saccharimonas",0,-0.0339777228760328,0
"f__CAG-239",0,-0.0131653717710525,0
"g__51-20",0,0.00378065505672,0
"g__CAG-267",0,0.00248431438469063,0
"g__CAJLXD01",0,-0.00203277797044121,0
"g__Scatocola",0,0.00218546569750308,0
"g__CAG-977",0,-0.00483340594694602,0
"g__UBA2903",0,-0.00508756212710789,0
"g__Agrobacterium",0,0.00755363191021162,0
"g__Methylobacterium",0,0.00755303515707127,0
"g__Bradyrhizobium",0,0.00755484891763028,0
"g__Blastomonas",0,0.00755885053732869,0
"g__Comamonas_F_589250",0,0.00756467364196794,0
"g__Oxalobacter_566322",0,-0.00120948253571988,0
"g__Aphodousia",0,0.00757069728181556,0
"g__Duodenibacillus",0,-0.0076531413635271,0
"g__Mesosutterella",0,-0.00638192440025603,0
"g__Parasutterella",0,-0.00211444928911642,0
"g__Sutterella",0,-0.00173658539904996,0
"g__Turicimonas",0,-0.0171194766867862,0
"g__Neisseria_563205",0,-0.0321771313192787,0
"g__Citrobacter_A_692098",0,0.00194924042594154,0
"g__Enterobacter_B_713587",0,-0.00157024622053299,0
"g__Escherichia_710834",0,-0.000254846292357367,0
"g__Hafnia",0,0.00759976446997881,0
"g__Klebsiella_724518",0,0.00298595787877879,0
"g__Kluyvera_724999",0,0.00766594700858179,0
"g__Kosakonia_683478",0,0.00770231017423237,0
"g__Morganella",0,0.00773844360728908,0
"g__Pantoea_A_680430",0,0.00777279428254179,0
"g__Providencia_A_732258",0,0.00780436269103148,0
"g__Yersinia",0,-0.0514763642524302,0
"g__Aggregatibacter_736122",0,0.00783315182984571,0
"g__Aggregatibacter_736224",0,0.00785918992235717,0
"g__Haemophilus_A",0,0.00788198736500369,0
"g__Haemophilus_D_735815",0,-0.0017366224397504,0
"g__Mesocricetibacter",0,-0.00270831784002597,0
"g__Muribacter",0,0.00790266174305413,0
"g__Rodentibacter_A_734545",0,0.00792088479401933,0
"g__Succinivibrio",0,0.0136689143116946,0
"g__Pseudomonas_E_647464",0,-0.00163878125849105,0
"g__Pseudomonas_E_650326",0,0.00794526484795531,0
"g__Pseudomonas_F",0,0.00445378120173869,0
"g__Acinetobacter",0,0.00796068051379227,0
"g__Pseudoxanthomonas_A_615336",0,0.0960074038238876,0
"g__Brachyspira",0,0.00796392546724818,0
