"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"g__CAG-314",0,-0.00966323223645422,0
"f__CAG-552",0,0.00843619777824519,0
"f__CAG-74",0,-0.00188985139361518,0
"g__Limiplasma",0,-0.00258771830800051,0
"g__Onthenecus",0,-0.00223544631414843,0
"g__SFMI01",0,0.00316093496018278,0
"g__CAG-349",0,0.0149308541779384,0
"g__CAG-475",0,-0.00640619915016227,0
"f__Christensenellaceae",0,-0.0290902352785957,0
"g__Christensenella",0,0.00212094285196512,0
"g__GCA-900066905",0,-0.0408503676357932,0
"g__MARSEILLE-P3954",0,0.0465762591475436,0
"g__Clostridium_J",0,0.00274052943462425,0
"g__Clostridium_P",0,0.0003924767189741,0
"g__Clostridium_T",0,0.00598314962803501,0
"g__Dwaynesavagella",0,0.00615044165373182,0
"g__Inconstantimicrobium",0,0.00819149878377704,0
"f__Anaerofustaceae",0,-0.00689498010864943,0
"g__Anaerofustis",0,0.00722929398366626,0
"g__Eubacterium_O_258270",0,-8.05911601906662e-05,0
"g__Ructibacterium",0,0.008453836013729,0
"o__Lachnospirales",0,0.010075713420489,0
"f__Anaerotignaceae",0,0.0059753034363907,0
"g__Anaerotignum_189125",0,-0.00146106840323238,0
"g__Anaerotignum_189163",0,-0.0130673521652757,0
"g__CAG-274",0,0.00796858513854444,0
"f__Cellulosilyticaceae",0,-0.0228908965311231,0
"g__Cellulosilyticum",0,0.00803487380843426,0
"f__Lachnospiraceae",0,0.000701304935965281,0
"g__14-2",0,0.0122161870109613,0
"g__1XD42-69",0,0.0222857537399529,0
"g__Acetatifactor",0,0.00448669937361596,0
"g__Acetitomaculum",0,0.00792679364082473,0
"g__AF33-28",0,0.0048767612954425,0
"g__Agathobacter_164117",0,0.000803087115295722,0
"g__AM51-8",0,-0.00778277395971329,0
"g__Anaerobutyricum",0,-0.00228291320005219,0
"g__Anaerostipes",0,0.00112684802550696,0
"g__Bacteroides_F",0,0.00085567559374648,0
"g__Bariatricus",0,0.00223962307315143,0
"g__Blautia_A_141780",0,-0.00077351147201209,0
"g__Blautia_A_141781",0,0.00026093932459673,0
"g__Butyribacter",0,0.000367030535324769,0
"g__Butyrivibrio_A_180067",0,0.00505439162882901,0
"g__CAG-127",0,0.0103403018139101,0
"g__CAG-194",0,0.0665490442705487,0
"g__CAG-317_146760",0,-0.00237758284817253,0
"g__CAG-45",0,-0.000201650571371978,0
"g__CAG-56",0,-0.00235334928055597,0
"g__CAG-603",0,0.00775410063874342,0
"g__CAG-632",0,-0.0179409083038412,0
"g__CAG-791",0,0.00781343700073364,0
"g__CAG-95",0,0.00164281971330649,0
"g__Catenibacillus",0,0.00177209060425963,0
"g__Catonella",0,0.00789075455867005,0
"g__Choladousia",0,0.0422927824119287,0
"g__Clostridium_AP",0,-0.0101520590096073,0
"g__Clostridium_N_143832",0,-0.0186375909879732,0
"g__Clostridium_Q_134516",0,-0.00505895378713309,0
"g__Clostridium_Q_134526",0,-0.00290820426191029,0
"g__Clostridium_Q_135822",0,0.00642760924622354,0
"g__Clostridium_Q_135853",0,0.00747495701318895,0
"g__COE1",0,-0.00810819854022805,0
"g__Coprococcus_A_121497",0,-0.00111547307750138,0
"g__Coprococcus_A_187866",0,-0.000977446612616356,0
"g__Copromonas",0,0.000795038785015492,0
"g__Cuneatibacter",0,0.0622758287872891,0
"g__Dorea_A",0,0.00413471692010287,0
"g__Eisenbergiella",0,0.00148296673651234,0
"g__Enterocloster",0,-0.00147365513331285,0
"g__Eubacterium_F",0,0.0010139057873483,0
"g__Eubacterium_G",0,-0.000380230207294653,0
"g__Eubacterium_I",0,0.00464323630031077,0
"g__Eubacterium_J",0,0.000624259032878781,0
"g__Eubacterium_S",0,0.0150748649885639,0
"g__Extibacter",0,-0.0119710594856705,0
"g__Faecalimonas",0,-0.00647204121505737,0
"g__Fimimorpha",0,0.0779012612056227,0
"g__Fimousia",0,0.00807292599448211,0
"g__Frisingicoccus",0,-0.0058930406474086,0
"g__Fusicatenibacter",0,0.0188271033416302,0
"g__G11",0,0.00812810333458649,0
"g__Hespellia",0,0.00812015128200789,0
"g__Howardella",0,-0.010742972020606,0
"g__Hungatella_A_127239",0,0.0200295319552474,0
"g__Hungatella_A_128155",0,-0.0236834431572225,0
"g__Johnsonella",0,0.0459256170351374,0
"g__Kineothrix",0,0.0030890310166781,0
"g__Lachnoanaerobaculum",0,-0.0292102655137,0
"g__Lachnoclostridium_A_130679",0,-0.00250894659684017,0
"g__Lachnoclostridium_B",0,0.00598167763373868,0
"g__Lachnospira",0,-0.00216051370263308,0
"g__Lactonifactor",0,0.00769649861973734,0
"g__Limivivens",0,-0.00116816222038475,0
"g__Marvinbryantia",0,-0.00945614369664271,0
"g__Massilistercora",0,-0.011335743857416,0
"g__Mediterraneibacter_A_155507",0,0.00239054471455173,0
"g__Mediterraneibacter_A_155590",0,-0.00661656423524567,0
"g__Merdimonas",0,-0.00214959528299171,0
"g__Merdisoma",0,-0.00378218612067067,0
"g__Muricomes_149725",0,0.000772112801457316,0
"g__Murimonas",0,0.0080798788166415,0
"g__Oliverpabstia",0,-0.00620044377744233,0
"g__Oribacterium",0,0.00729263560010427,0
"g__Paralachnospira",0,0.00762332166865263,0
"g__Porcincola",0,0.00134439016175586,0
"g__Robinsoniella",0,0.00791630790390615,0
"g__Roseburia",0,0.00506443606704033,0
"g__RUG115",0,0.00240263186279649,0
"g__Ruminococcus_B",0,-0.00499784790162506,0
"g__Ruminococcus_G",0,0.00772616121830201,0
"g__Scatomonas",0,-0.0130050518173498,0
"g__Schaedlerella",0,0.00573820275118252,0
"g__Sellimonas",0,-0.00100799191657934,0
"g__Sporofaciens",0,0.0087643340263986,0
"g__UBA3282",0,0.0038210147405121,0
"g__UBA3402",0,-0.000836056877475354,0
"g__UBA9414",0,-0.00894423149846716,0
"g__UMGS1375",0,0.00838398153071096,0
"g__Velocimicrobium",0,0.0075933010761516,0
"g__Ventrimonas",0,-0.00146499688299288,0
"g__Ventrisoma",0,1.63966624333563e-05,0
"g__VUNI01",0,0.00758067165383227,0
"g__Monoglobus",0,0.000110261156009833,0
"o__Oscillospirales",0,0.00381193316644458,0
"f__Acutalibacteraceae",0,0.000597435957318495,0
"g__Acutalibacter",0,0.000962745768838067,0
"g__Anaeromassilibacillus",0,0.00588319546068931,0
"g__Caccousia",0,-0.0161157547268724,0
"g__CAG-177",0,0.00388014546429614,0
"g__CAG-217",0,0.0053278667265588,0
"g__CAG-488",0,-0.00125203651930401,0
"g__CAG-964",0,0.00291945457370739,0
"g__Caproicibacterium",0,-0.0250601981822704,0
"g__Caproiciproducens",0,-0.0121841543152906,0
"g__Clostridium_A",0,0.00143085010031051,0
"g__Clostridium_E",0,0.154139074832186,0
"g__Eubacterium_R",0,-0.00050668585243821,0
"g__Fimenecus",0,-0.0101275300922842,0
"g__Hydrogeniiclostridium",0,-0.0128621019724302,0
"g__Limousia",0,0.0077971686803007,0
"g__Pseudoruminococcus_A",0,2.71507197674317e-05,0
"g__RUG762",0,0.0044701958259217,0
"g__Ruminococcus_E",0,0.00113897552640421,0
"g__Scatavimonas",0,0.00797218427194927,0
"g__Solibaculum",0,0.00466062666918604,0
"g__UBA1417",0,-0.00710629782093728,0
"g__UBA5905",0,-0.0101992701220239,0
"g__UBA737",0,0.00719736040447615,0
"g__UMGS1071",0,0.0152924659257376,0
"f__Butyricicoccaceae",0,-0.0235707848904724,0
"g__Agathobaculum",0,-0.00149143151460672,0
"g__Butyricicoccus_A_77030",0,-0.00132062897644073,0
"g__Butyricicoccus_A_77419",0,0.00467073736478958,0
"g__Intestinibacillus",0,0.00804364232583331,0
"g__Pseudobutyricicoccus",0,-0.00778863997796541,0
"g__Avispirillum",0,-0.00257160244286951,0
"g__QALR01",0,0.00301214713242617,0
"g__RUG13077",0,-0.0032977484675143,0
"g__SFLA01",0,0.000293102540008698,0
"f__Ethanoligenenaceae",0,0.0329127873800979,0
"f__Oscillospiraceae_88309",0,-0.000180510082423155,0
"g__CAG-83",0,0.00163115781873022,0
"g__Dysosmobacter",0,0.00297070096836501,0
"g__Enterenecus",0,0.00389170110669844,0
"g__ER4",0,0.00492333094691907,0
"g__Evtepia",0,0.00184009623078227,0
"g__Faecousia",0,0.000598943829472135,0
"g__Intestinimonas",0,-0.00601229005949685,0
"g__Lawsonibacter",0,0.000632268116352827,0
"g__Limivicinus",0,2.39713352864185e-05,0
"g__Marseille-P3106",0,0.00822970284452759,0
"g__Onthomonas",0,-0.0117342334580562,0
"g__Pseudoflavonifractor_80958",0,0.0236144263457573,0
"g__UBA2658",0,0.0417913625800635,0
"g__Vescimonas",0,-0.000562514346145303,0
"g__WQUU01",0,-0.00650498127795136,0
"g__WRMH01",0,-0.0282612564079365,0
"f__QAKW01",0,-0.0203261503992416,0
"g__QAKW01",0,-0.0182209734538746,0
"f__Ruminococcaceae",0,0.0172485929449933,0
"g__Acetanaerobacterium",0,0.0984495172291363,0
"g__Anaerofilum_74150",0,0.000717445235426106,0
"g__Anaerotruncus",0,-0.00224388462600434,0
"g__Angelakisella",0,-0.00729056595051788,0
"g__Bittarella",0,-0.0251362205853363,0
"g__CAG-353",0,0.0245769190455595,0
"g__Faecalibacterium",0,-0.000553145955541501,0
"g__Fimivivens",0,0.0116075927382115,0
"g__Fournierella",0,0.00842011088179606,0
"g__Gemmiger_A_73129",0,-0.00100560585929595,0
"g__Gemmiger_A_73276",0,0.00840580277223606,0
"g__Harryflintia",0,0.0743756266178429,0
"g__Hydrogenoanaerobacterium",0,-0.0145776469934145,0
"g__Marseille-P2935",0,-0.0206734131582868,0
"g__Massiliimalia_59888",0,-0.0189778178666962,0
"g__Massiliimalia_59910",0,-0.0230928921260411,0
"g__Massilioclostridium",0,0.0135054896194108,0
"g__Negativibacillus",0,0.00172479840513613,0
"g__Neobittarella",0,-0.0130758280346935,0
"g__Paludicola",0,-0.000902435737188071,0
"g__Phocea",0,-0.00866242814643476,0
"g__Pygmaiobacter",0,0.00207343926900194,0
"g__QAMM01",0,0.0100740784050135,0
"g__Ruminiclostridium_E",0,-0.00190956103615532,0
"g__Ruminococcus_C_58660",0,-0.00258273818012327,0
"g__Ruminococcus_C_59129",0,0.0147174840880893,0
"g__Ruminococcus_D",0,0.00514418164248936,0
"g__Ruminococcus_F",0,0.0131532292154887,0
"g__Ruthenibacterium",0,-0.0060596410803343,0
"g__Soleaferrea",0,-0.00105314229224569,0
"g__UBA1394",0,0.00746915780347782,0
"g__UBA946",0,0.00830240623895858,0
"g__UBA644",0,0.00268471478579793,0
"g__WRAI01",0,-0.0214149712311661,0
"o__Peptostreptococcales",0,0.00815676065460447,0
"f__Anaerovoracaceae",0,0.00484265570852548,0
"g__Alterileibacterium",0,0.00802639069763325,0
"g__BX12",0,-0.00687285823063194,0
"g__Copromorpha",0,0.00194449058964747,0
"g__Emergencia",0,0.0145899430496854,0
"g__Eubacterium_B",0,0.0727055756091647,0
"g__Eubacterium_M",0,-0.0245746237880974,0
"g__Eubacterium_N",0,0.0182009624200966,0
"g__Hornefia",0,-0.0786803755230399,0
"g__Mogibacterium",0,-0.0135417859601969,0
"g__PHAE01",0,0.0414843234276768,0
"g__RUG11894",0,0.00786857619378099,0
"g__S5-A14a",0,0.0083629596047205,0
"g__VUNA01",0,0.0351086040363533,0
"f__Peptostreptococcaceae_256921",0,-0.00416806728316688,0
"g__CCUG-7971",0,0.00238486271928582,0
"g__Clostridioides_A",0,0.00777295356248174,0
"g__GCA-900066495",0,0.00257055475024981,0
"g__Intestinibacter",0,0.00983071519245237,0
"g__Paraclostridium",0,-0.00206612222642701,0
"g__Peptacetobacter",0,0.00803514350802461,0
"g__Peptostreptococcus",0,-0.00163016671632305,0
"g__Romboutsia_B",0,-0.00504824614731581,0
"g__Romboutsia_D",0,0.0254650407614197,0
"g__Terrisporobacter",0,0.0110474195523338,0
"g__SFGY01",0,0.00765796822119839,0
"g__Fastidiosipila",0,-0.04391603728032,0
"f__CAG-508",0,-0.00833484846149016,0
"g__CAG-269",0,-0.00107301017763508,0
"g__CAG-273",0,-0.00553942620398786,0
"g__CAG-793",0,0.0336824902941464,0
"g__Merdicola",0,0.00276882190361291,0
"g__UMGS1994",0,0.00382671131808506,0
"g__Anaerococcus",0,-0.00547009166201074,0
"g__Ezakiella",0,-0.0302077191396416,0
"g__Fenollaria",0,-0.0102492950932382,0
"g__Finegoldia",0,-0.0232800614332618,0
"g__KA00134",0,0.00779573568003922,0
"g__Lagierella",0,0.00392443124401339,0
"g__Murdochiella_225299",0,0.00266545378457598,0
"g__Murdochiella_225317",0,0.00792945070965964,0
"g__Parvimonas",0,0.0424613978356673,0
"g__Peptoniphilus_A",0,-0.00445142420212641,0
"g__Peptoniphilus_B_226777",0,0.0200340140294613,0
"g__Peptoniphilus_C",0,-0.0133704003145394,0
"g__Peptoniphilus_E",0,0.00804811071306198,0
"g__Urinicoccus",0,0.00268031877863223,0
"g__W5053",0,0.00802243765102828,0
"g__CAG-41",0,0.0039118418147048,0
"f__Dehalobacteriaceae",0,-0.0509036426817541,0
"g__BICA1-8",0,-0.0444876306750336,0
"g__Peptococcus",0,-0.00617392020445122,0
"g__Acidaminococcus",0,0.00520423385029482,0
"g__Phascolarctobacterium_A",0,0.00162348613746683,0
"g__Massilibacillus",0,-0.00481345484821392,0
"g__Anaerovibrio",0,-0.026115517117456,0
"g__Centipeda",0,0.00803944440142351,0
"g__Megamonas",0,0.00808360724598485,0
"g__Mitsuokella",0,0.00019165583887452,0
"g__Allisonella",0,0.00378098884302491,0
"g__Dialister",0,-0.000271953398051396,0
"g__UBA5809",0,0.00814171352146015,0
"g__Anaeroglobus",0,-0.111735022275202,0
"g__Caecibacter",0,0.0541063976266611,0
"g__Megasphaera_A_38685",0,0.00287141407869574,0
"g__Megasphaera_A_38692",0,0.00819265422668581,0
"f__Negativicoccaceae",0,0.140285678958131,0
"g__Negativicoccus",0,0.0137953076877603,0
"g__Veillonella_A",0,0.0052054815078052,0
"g__CAG-307",0,0.00824236340936755,0
"g__Rummeliibacillus",0,0.00825461852289675,0
"g__Weizmannia",0,0.0457685878287896,0
"f__Anoxybacillaceae",0,0.161095330075102,0
"g__Geobacillus",0,0.0082271669473311,0
"g__Bacillus_P_294101",0,0.00196214878816439,0
"g__Bacillus_A",0,-0.0542441256640646,0
"g__Sporolactobacillus",0,-0.0218634866389382,0
"f__Coprobacillaceae",0,-0.00257799737782793,0
"g__Beduini",0,0.0081439724213025,0
"g__Catenibacterium",0,0.00137829537193994,0
"g__Coprobacillus",0,-0.0104723122447385,0
"g__Erysipelatoclostridium",0,0.000987121151650956,0
"g__Faecalibacillus",0,-0.000923600082790509,0
"g__Fimiplasma",0,0.00949481189570383,0
"g__Longibaculum",0,-0.000379887868636259,0
"g__Stoquefichus",0,-0.0691950911222088,0
"g__Absicoccus",0,-0.0140286079091871,0
"g__Allobaculum",0,0.00811077798851013,0
"g__Amedibacillus",0,6.72020473352869e-05,0
"g__Amedibacterium",0,0.0361835913196451,0
"g__Bulleidia",0,0.00153896307891752,0
"g__C-19",0,0.00812550038952567,0
"g__Clostridium_AQ",0,-0.0117832648588705,0
"g__Dielma",0,0.00814209093290632,0
"g__DONG20-135",0,0.00818533403077025,0
"g__Dubosiella",0,-0.00313839480440283,0
"g__Faecalibaculum",0,-0.0194373437125644,0
"g__Faecalicoccus",0,-0.000235259153313657,0
"g__Faecalitalea",0,0.0121429139423268,0
"g__Holdemanella",0,-0.00186734925859803,0
"g__Holdemania",0,0.00918290102702401,0
"g__Ileibacterium",0,0.00827459771253192,0
"g__Longicatena",0,-0.0112070795868769,0
"g__Massilicoli",0,-0.0521759833140708,0
"g__Merdibacter",0,-0.00190837643594376,0
"g__NSJ-61",0,0.0181621577707947,0
"g__Traorella",0,0.0555122518921523,0
"g__UBA636",0,0.00842273448158932,0
"g__Exiguobacterium_A",0,0.00848372192268617,0
"g__Turicibacter",0,-0.00156373219077289,0
"g__Abiotrophia",0,0.0085348881840786,0
"g__Facklamia_A_322620",0,0.00856573151189741,0
"g__Facklamia_A_322655",0,0.0085847279654409,0
"g__Granulicatella",0,0.0101473802473391,0
"g__Enterococcus_A",0,-0.0356794051339411,0
"g__Enterococcus_B",0,0.00857383047291884,0
"g__Enterococcus_D",0,0.00857917339073078,0
"g__Enterococcus_E",0,0.0357148474733579,0
"g__Enterococcus_H_360604",0,0.00612514732356456,0
"g__Companilactobacillus",0,0.00429307166352079,0
"g__Dellaglioa",0,-0.118576000416328,0
"g__Fructilactobacillus",0,-0.0307219764783761,0
"g__Lacticaseibacillus",0,0.0175692449519814,0
"g__Lactiplantibacillus",0,-0.0118648502760376,0
"g__Lactobacillus",0,0.0137041796874817,0
"g__Latilactobacillus",0,-0.0118008282728396,0
"g__Leuconostoc_B",0,0.00465900779656273,0
"g__Levilactobacillus",0,0.00850814656199454,0
"g__Ligilactobacillus",0,-0.00022174711339328,0
"g__Limosilactobacillus",0,0.00676655813976251,0
"g__Pediococcus",0,0.0209823012009404,0
"g__Weissella_A_338544",0,-0.0246302934092177,0
"g__Weissella_A_338546",0,-0.0428500932805752,0
"g__Lactococcus_A_343306",0,0.00834387176304874,0
"g__Lactococcus_A_343473",0,-0.00675389380310402,0
"g__Lactococcus_A_346120",0,-0.0126731923763805,0
"g__Streptococcus",0,0.00154366998696094,0
"g__CAG-313",0,-0.0048872391068927,0
"f__UBA660",0,0.00312879703346728,0
"g__CAG-302",0,0.00504090421580009,0
"g__CAG-417",0,0.0138572441852697,0
"g__CAG-628",0,0.00415281865927411,0
"g__CAG-710",0,0.00834272532619734,0
"g__Coprosoma",0,-0.0229445749480541,0
"g__Onthocola_B",0,0.0148980285115671,0
"g__RUG13038",0,0.00263759416298634,0
"g__Scybalousia",0,-0.0204221841936646,0
"g__UBA2730",0,0.00841085396356584,0
"g__UBA3789",0,0.00031830430799154,0
"g__UBA5026",0,-0.0187002513783757,0
"g__UBA6985",0,0.0191182439751157,0
"g__UMGS1449",0,0.0106365655907084,0
"g__UMGS872",0,0.019778081757485,0
"g__CAG-345",0,0.00850495874804969,0
"g__Scatoplasma",0,0.00859038641938513,0
"g__Enteromonas",0,0.00866756405365039,0
"g__Gemella",0,0.00346081015121304,0
"g__Staphylococcus",0,-0.0125628525963786,0
"g__DTU012",0,0.00653071302778037,0
"g__DTU014",0,-0.00726617082301272,0
"g__Cetobacterium_A",0,-0.0167630089308927,0
"g__Fusobacterium_A",0,0.0163611929643299,0
"g__Fusobacterium_B",0,0.0331683188602648,0
"g__Fusobacterium_C",0,0.0159245529178669,0
"g__Leptotrichia_A_993758",0,0.00865595809539055,0
"g__Sneathia",0,-0.0208466886101068,0
"g__GWA2-37-10",0,-0.00263471501616383,0
"g__Nanogingivalis",0,0.00860256905654189,0
"g__Nanosynbacter",0,-0.0597077175976206,0
"g__Nanosyncoccus",0,0.008528746153402,0
"g__Saccharimonas",0,-0.042441074459148,0
"f__CAG-239",0,-0.0207568817112052,0
"g__51-20",0,0.00423742978211114,0
"g__CAG-267",0,0.00158197665785339,0
"g__CAJLXD01",0,-0.00150185091968402,0
"g__Scatocola",0,0.00184553974057746,0
"g__CAG-977",0,-0.00359080195582987,0
"g__UBA2903",0,-0.00342097361111885,0
"g__Agrobacterium",0,0.00840407483798139,0
"g__Methylobacterium",0,0.00839499612015949,0
"g__Bradyrhizobium",0,0.00839842614426373,0
"g__Blastomonas",0,0.0084093584801364,0
"g__Comamonas_F_589250",0,0.00842407040331307,0
"g__Oxalobacter_566322",0,-0.000871075983087843,0
"g__Aphodousia",0,0.00843754660767428,0
"g__Duodenibacillus",0,-0.0122347133304749,0
"g__Mesosutterella",0,-0.00743574799835797,0
"g__Parasutterella",0,-0.0032502511198225,0
"g__Sutterella",0,-0.0019340739704272,0
"g__Turicimonas",0,-0.0193337712086989,0
"g__Neisseria_563205",0,-0.0538562116853134,0
"g__Citrobacter_A_692098",0,0.00107200160919039,0
"g__Enterobacter_B_713587",0,-0.00369757704257387,0
"g__Escherichia_710834",0,0.000113655155525375,0
"g__Hafnia",0,0.00853392752155735,0
"g__Klebsiella_724518",0,0.00365740579432246,0
"g__Kluyvera_724999",0,0.00873438848475426,0
"g__Kosakonia_683478",0,0.00883844279205742,0
"g__Morganella",0,0.00892867436127208,0
"g__Pantoea_A_680430",0,0.00900163135188323,0
"g__Providencia_A_732258",0,0.00905744138354732,0
"g__Yersinia",0,-0.0681037870315324,0
"g__Aggregatibacter_736122",0,0.00910115908427216,0
"g__Aggregatibacter_736224",0,0.00913333378140717,0
"g__Haemophilus_A",0,0.00915644877960971,0
"g__Haemophilus_D_735815",0,-0.0032790635906293,0
"g__Mesocricetibacter",0,0.00156998874552852,0
"g__Muribacter",0,0.00917634451673344,0
"g__Rodentibacter_A_734545",0,0.00919272756804057,0
"g__Succinivibrio",0,0.0192693307381195,0
"g__Pseudomonas_E_647464",0,-0.00147466350272154,0
"g__Pseudomonas_E_650326",0,0.00921513659540551,0
"g__Pseudomonas_F",0,0.00877805055710179,0
"g__Acinetobacter",0,0.00922218273678948,0
"g__Pseudoxanthomonas_A_615336",0,0.127840029471925,0
"g__Brachyspira",0,0.0091765724157072,0
"g__Pyramidobacter",0,0.00913620959461592,0
"g__Cloacibacillus",0,-0.00311425292207408,0
"g__UBA11452",0,-0.00247560887824445,0
"g__UBA1732",0,-0.0134280036501839,0
"g__Victivallis",0,-0.0133985836805867,0
"g__Merdousia",0,-0.00456854330663962,0
"g__QALA01",0,-0.00339711829215023,0
"g__Akkermansia",0,0.00291749042442851,0
