"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"s__Bifidobacterium ramosum",0,0.0295171087494624,0
"s__Bifidobacterium vaginale",0,-0.00370603297008819,0
"s__Scardovia wiggsiae",0,0.0523117237140514,0
"g__Arthrobacter_I_385749",0,0.000385651481047021,0
"g__Kocuria",0,0.00601492532172842,0
"s__Rothia dentocariosa",0,-0.0424718281620037,0
"s__Rothia kristinae",0,0.00602267295587509,0
"s__Rothia sp001808955",0,-0.00547492953424937,0
"g__Specibacter",0,-0.0389957278676376,0
"s__Corynebacterium argentoratense",0,-0.00981858697284714,0
"s__Corynebacterium aurimucosum",0,0.0241672703058824,0
"s__Corynebacterium choanae",0,0.00602911690788612,0
"s__Corynebacterium durum",0,-0.00838978979797827,0
"s__Corynebacterium kroppenstedtii",0,0.00599768482529615,0
"s__Corynebacterium lowii",0,0.00596887114416553,0
"s__Corynebacterium propinquum",0,0.0426189412181065,0
"s__Corynebacterium simulans",0,0.00594378318342492,0
"s__Corynebacterium sp001767255",0,-0.0116531067224759,0
"s__Corynebacterium tuberculostearicum",0,0.031252937099391,0
"g__Lawsonella",0,0.0511375151277867,0.0303050521758815
"s__Atopobium deltae",0,0.00593708944892605,0
"s__Atopobium minutum",0,0.00594182401700675,0
"s__Fannyhessea vaginae",0,0.0284860199675142,0
"s__Lancefieldella parvula",0,-0.0467919038286322,0
"s__Lancefieldella rimae",0,0.00595536160683843,0
"s__Lancefieldella sp000564995",0,0.0315401218821592,0
"g__NM07-P-09",0,0.00352035297696085,0
"s__Olegusella massiliensis",0,0.00596551871154412,0
"s__Parolsenella catena",0,0.0155856713830838,0
"s__Thermophilibacter avicola",0,-0.0371529516317358,0
"g__UBA1367",0,-0.015321184450334,0
"s__Collinsella intestinalis",0,-0.0127406227327202,0
"s__Collinsella sp000434535",0,0.00596654381640469,0.0102286063765312
"s__Collinsella tanakaei",0,-0.0207819883850405,0
"g__Adlercreutzia_404199",0,-0.0162005651175932,0
"s__Adlercreutzia caecicola",0,0.00596257470144026,0
"s__Adlercreutzia equolifaciens",0,-0.00352317297112752,0
"s__Adlercreutzia mucosicola",0,0.0150091220847851,0
"s__CAG-1427 sp000435475",0,0.000320328509809454,0
"s__CAG-1427 sp000435675",0,-0.00151849908498385,0
"s__CAG-1427 sp900542265",0,-0.00356646256099673,0
"s__Cryptobacterium curtum",0,0.0059389377111567,0
"s__Eggerthella lenta",0,0.00699578332934076,0
"s__Ellagibacter isourolithinifaciens",0,0.00414631258772822,0
"s__Gordonibacter pamelaeae",0,0.00745411973186732,0
"s__Gordonibacter urolithinfaciens",0,0.00813448828318635,0
"s__Paraeggerthella hongkongensis_A_404295",0,-0.00460724495334739,0
"s__Raoultibacter sp901411515",0,-0.00433104795197125,0
"s__Rubneribacter badeniensis",0,0.00593634091954925,0
"s__Senegalimassilia anaerobia",0,0.00168429489502803,0
"s__Senegalimassilia faecalis",0,0.0232550331076937,0
"s__Slackia_A exigua",0,0.00594534290465706,0
"s__Slackia_A faecicanis",0,0.00593704139568995,0
"s__Slackia_A isoflavoniconvertens",0,0.00461260986717526,0
"s__Slackia_A piriformis",0,-0.0160034716918486,0
"s__QAMH01 sp003149935",0,-0.0123072521403573,0
"s__Alloprevotella sp002933955",0,-0.014034705856721,0
"s__Alloprevotella timonensis",0,-0.00154781047517988,0
"g__Bacteroides_H",0,-0.00278008815121465,0
"s__Bacteroides_H acidifaciens",0,0.00297787474284554,0
"s__Bacteroides_H caccae",0,0.00122117024993908,0
"s__Bacteroides_H caecimuris",0,0.0284552906179049,0.0185099286395485
"s__Bacteroides_H cellulosilyticus",0,-0.000319322245654815,0
"s__Bacteroides_H clarus",0,0.00135137299866616,0
"s__Bacteroides_H eggerthii",0,0.00514996553614703,0
"s__Bacteroides_H finegoldii",0,0.00076850152208794,0
"s__Bacteroides_H fluxus",0,-0.0105355346650682,0
"s__Bacteroides_H fragilis",0,0.00300087088158116,0
"s__Bacteroides_H gallinarum",0,-0.000614487127817266,0
"s__Bacteroides_H intestinalis",0,0.00459488607677592,0
"s__Bacteroides_H luhongzhouii",0,-0.00665993271157775,0
"s__Bacteroides_H massiliensis",0,0.00267035463212619,0
"s__Bacteroides_H nordii",0,-0.00321309389609026,0
"s__Bacteroides_H oleiciplenus",0,0.000474124294358175,0
"s__Bacteroides_H ovatus",0,-0.000432071613214378,0
"s__Bacteroides_H rodentium",0,0.032869067569655,0
"s__Bacteroides_H salyersiae",0,0.0104028853181002,0.00958125973756509
"s__Bacteroides_H stercorirosoris",0,0.0572963777260801,0.0282131137698742
"s__Bacteroides_H stercoris",0,-0.0027323743616737,0
"s__Bacteroides_H thetaiotaomicron",0,-0.00399018004981343,0
"s__Bacteroides_H uniformis",0,-7.70789100096805e-05,0
"s__Bacteroides_H xylanisolvens",0,-0.00254472598266493,0
"g__Paraprevotella",0,0.00593721234130249,0
"s__Paraprevotella clara",0,-0.0100668934590275,0
"s__Paraprevotella sp003477995",0,0.0059390139889906,0
"s__Paraprevotella xylaniphila",0,0.0059338770731235,0
"g__Phocaeicola_A_858004",0,-0.000577537394320412,0
"s__Bacteroides caecigallinarum",0,-0.0149354205735181,0
"s__Phocaeicola_A_858004 coprocola",0,-0.00670865530436445,0
"s__Phocaeicola_A_858004 coprophilus",0,-0.00232173059139184,0
"s__Phocaeicola_A_858004 dorei",0,-0.00177487624937833,0
"s__Phocaeicola_A_858004 massiliensis",0,-0.00683495660638296,-0.0049343091013526
"s__Phocaeicola_A_858004 plebeius",0,-0.00624790834196257,-0.000855507538208187
"s__Phocaeicola_A_858004 sartorii",0,0.00123685765948155,0
"s__Phocaeicola_A_858004 sp900291465",0,0.00592169186664307,0
"s__Phocaeicola_A_858004 vulgatus",0,0.00024809876588089,0
"g__Prevotella",0,0.000719567816046473,0
"s__Prevotella bergensis",0,0.00591438131305893,0
"s__Prevotella bivia",0,0.0141083501127241,0
"s__Prevotella brunnea",0,0.00589968480141561,0
"s__Prevotella buccae",0,-0.0093665890380731,0
"s__Prevotella buccalis",0,0.0075090222810047,0
"s__Prevotella colorans",0,0.00589415630113676,0
"s__Prevotella copri",0,-0.000888051996384343,0
"s__Prevotella corporis",0,0.00763558017908017,0
"s__Prevotella disiens",0,0.0174281571765133,0
"s__Prevotella hominis",0,-0.000297933290408156,0
"s__Prevotella lascolaii",0,-0.00792587030252351,0
"s__Prevotella pectinovora",0,0.0158370729754088,0
"s__Prevotella rara",0,-0.0219724843112712,0
"s__Prevotella salivae",0,0.00589429383697245,0
"s__Prevotella sp002251435",0,-0.000257337107093641,0
"s__Prevotella sp003447235",0,0.00341740838998707,0
"s__Prevotella sp902776665",0,-0.0204414093613065,0
"s__Prevotella sp902801425",0,0.0058988784596832,0
"s__Prevotella stercorea",0,0.00199570610186929,0
"s__Prevotella timonensis",0,0.00387723694671038,0
"s__Barnesiella intestinihominis",0,0.000188635893493661,0
"g__CABJAA01",0,-0.00892015670482512,0
"s__Coprobacter fastidiosus",0,-0.00793301076615873,0
"s__Coprobacter secundus",0,-0.00918595417909322,0
"s__Dysgonomonas capnocytophagoides",0,0.00589365724085431,0
"s__Dysgonomonas oryzarvi",0,0.00588889796822434,0
"s__Seramator thermalis",0,0.0930565409196093,0.0376662818732284
"g__Butyricimonas",0,0.00590739573906605,0
"s__Butyricimonas faecalis",-0.00101862975444425,-0.0214635555735209,-0.0464226463613017
"s__Butyricimonas faecihominis",0,-0.00268044905668092,0
"s__Butyricimonas paravirosa",0,-0.0113539360582796,0
"s__Butyricimonas synergistica",0,0.00296664883227662,0
"s__Butyricimonas virosa",0,0.00548914185382925,0
"s__Gabonibacter massiliensis",0,-0.00742774195996848,0
"s__Odoribacter massiliensis",0,0.00594740188639915,0
"s__Odoribacter splanchnicus",0,-0.00389578766664327,0
"s__CAG-1031 sp000431215",0,-0.0360217162682477,0
"s__CAG-485 sp002362485",0,0.000772678451450758,0
"s__CAG-485 sp002493045",0,-0.0099724389105851,0
"s__CAG-873 sp011959565",0,0.0229865525132808,0
"s__Duncaniella dubosii",0,-0.0152990128632539,0
"s__Limisoma sp900548875",0,-0.0046843040842803,0
"s__Muribaculum gordoncarteri",0,0.00386763749436803,0
"s__Muribaculum intestinale",0,-0.00103328489944789,0
"s__Paramuribaculum intestinale",0,0.00743681306054919,0
"s__Paramuribaculum sp900551515",0,-0.00135020893044964,0
"g__Sodaliphilus",0,0.00208728926731983,0
"s__UBA3263 sp001689615",0,0.00297177110944855,0
"s__UBA7173 sp002491305",0,0.00421758975392241,0
"s__UBA7173 sp900540205",0,0.00593342987785234,0
"s__Porphyromonas_A_859424 asaccharolytica",0,-0.00826115003770255,0
"s__Porphyromonas_A_859424 sp001552775",0,0.0146797000769417,0
"s__Porphyromonas_A_859424 uenonis",0,-0.0126193608556414,0
"g__Porphyromonas_A_859426",0,0.0491755152049653,0
"s__Porphyromonas_A_859426 bennonis",0,-0.019370835589211,0
"s__Porphyromonas_A_859426 somerae",0,0.00587824148788859,0
"s__Porphyromonas_A_859426 sp001808555",0,0.0107433151171017,0
"g__Alistipes_A_871400",0,-0.00740194078600492,0
"s__Alistipes_A_871400 communis",-0.0292142832632045,-0.0107414094116016,-0.0327300582437031
"s__Alistipes_A_871400 dispar",0,0.011870225702265,0
"s__Alistipes_A_871400 excrementavium",0,-0.013716967928108,-0.00493724911804512
"s__Alistipes_A_871400 finegoldii",0,0.00593017591132771,0
"s__Alistipes_A_871400 onderdonkii",0,0.00267455065182927,0
"s__Alistipes_A_871400 putredinis",0,-0.00479998417539911,0
"s__Alistipes_A_871400 shahii",0,0.00686296024192755,0
"s__Alistipes_A_871400 sp002362235",0,0.00390895524377708,0
"s__Alistipes_A_871400 timonensis",0,-0.0175704549993477,0
"g__Alistipes_A_871404",0,0.00993577323029863,0
"s__Alistipes_A_871404 ihumii",0,-0.00799366932741402,0
"s__Alistipes_A_871404 indistinctus",0,-0.000925514158447769,0
"s__Rikenella microfusus",0,0.00581456513902428,0
"s__Tidjanibacter inops_A",0,0.0107282696556922,0
"g__Parabacteroides_B_862066",0,-0.000481151169307887,0
"s__Parabacteroides_B_862066 acidifaciens",0,-0.0110604951321709,0
"s__Parabacteroides_B_862066 chongii",0,-0.0145538299737225,0
"s__Parabacteroides_B_862066 distasonis",0,-0.0162772658240897,-0.0211934845555191
"s__Parabacteroides_B_862066 faecis",0,0.00581081691800887,0
"s__Parabacteroides_B_862066 goldsteinii",0,0.00842997636727389,0
"s__Parabacteroides_B_862066 gordonii",0,-0.010294692135799,0
"s__Parabacteroides_B_862066 johnsonii",0,0.0164885519943227,0
"s__Parabacteroides_B_862066 merdae",0,0.00580279791698655,0
"g__UBA11471",0,-0.00109335627344697,0
"s__UBA11471 sp000434215",0,0.014888724429142,0
"s__Coprenecus sp900544175",0,0.00110865723512632,0
"s__Cryptobacteroides sp000435075",0,-0.00195126200717358,0
"s__Cryptobacteroides sp900544195",0,-0.0265587902335097,0
"s__Cryptobacteroides sp902792815",0,0.00578912483049639,0
"g__Campylobacter_A",0,0.00578305950404604,0
"g__Campylobacter_B",0,0.0028908538155925,0
"s__Campylobacter_B hominis",0,0.00578376467910596,0
"s__Helicobacter_C_479931 hepaticus",0,0.00324552619700518,0
"s__Helicobacter_C_479931 typhlonius",0,0.0060516785197377,0
"s__Helicobacter_D ganmani",0,-0.0173023402971859,0
"s__SIO2C1 sp010672925",0,0.00108888487101235,0
"f__Gastranaerophilaceae",0,0.00288791151962759,0
"s__CAG-196 sp002102975",0,-0.00219266465629253,0
"s__Limenecus avicola",0,0.00210103975561664,0
"g__Stercorousia",0,-0.0021671264335007,0
"s__Stercorousia sp001765415",0,0.00123043276094526,0
"s__UBA2813 sp900319365",0,-0.0328339071649405,0
"s__UBA6984 sp003258725",0,0.0057764073832057,0
"s__Zag111 sp001899395",0,-0.00884408280429388,0
"s__Mucispirillum schaedleri",0,0.00567169352248608,0
"g__Desulfovibrio_R_446353",0,0.00578205600271794,0
"s__Desulfovibrio_R_446353 desulfuricans_A_446139",0,-0.0115061669266547,0
"s__Desulfovibrio_R_446353 fairfieldensis",0,0.00552652410607731,0
"s__Desulfovibrio_R_446353 legallii",0,-0.00295912839221614,0
"s__Desulfovibrio_R_446353 piger_A",0,0.000135266847580882,0
"s__Mailhella massiliensis",0,0.00295476006267267,0
"s__Nitratidesulfovibrio vulgaris",0,0.00579948406156576,0
"g__UBA1436",0,-0.00851949674326273,0
"s__UBA1436 sp002159705",0,0.00581472460775311,0
"c__Clostridia_258483",0,-0.00349828524491661,0
"f__DSM-8532",0,0.00811081049904324,0
"o__Christensenellales",0,0.00237659152014989,0
"f__Borkfalkiaceae",0,0.00584186025201051,0
"g__Borkfalkia",0,-0.0061989127164589,0
"s__Borkfalkia ceftriaxoniphila",0,0.0531125834218696,0
"g__UBA1259",0,0.00469770238907746,0
"s__UBA1259 sp900320065",0,0.00805040262559648,0
"f__CAG-138",0,-0.00297371731843915,0
"g__Aphodomorpha",0,-0.000635555663929464,0
"s__Aphodomorpha intestinavium",0,0.00590814577578972,0
"g__CAG-1024",0,0.0071662848887746,0
"s__PeH17 sp000435055",0,0.00156961953663313,0
"s__PeH17 sp900542285",0,0.00119552151097744,0
"g__SFDB01",0,0.00592861715361036,0
"s__CAG-314 sp900551395",0,-0.00705537700378112,0
"f__CAG-552",0,0.00593264842149582,0
"f__CAG-74",0,-0.000990195592105278,0
"s__Limiplasma merdipullorum",0,-0.00212457069753025,0
"g__Onthenecus",0,-0.00172833229423934,0
"s__Onthenecus sp900199405",0,0.00938142660113051,0
"g__SFMI01",0,0.00135892966525929,0
"s__SFMI01 sp004556155",0,0.0121527493234237,0
"s__CAG-349 sp003539515",0,0.0082458340141755,0
"s__CAG-475 sp900548005",0,-0.00526635761067065,0
"f__Christensenellaceae",0,-0.0181312943863382,-0.0285483057773104
"g__Christensenella",0,-0.0117691366997046,0
"s__Christensenella hongkongensis",0,0.0100333525012997,0
"s__Christensenella intestinihominis",0,0.00550115126439522,0
"s__GCA-900066905 sp900066905",0,-0.0232463694400974,0
"s__MARSEILLE-P3954 sp900604345",0,0.0261528076866377,0
"s__Clostridium_J sp000821305",0,0.00195235382455562,0
"g__Clostridium_P",0,0.00598302540419114,0
"s__Clostridium_P massiliamazoniense",0,-0.0170234619923689,0
"s__Sarcina ventriculi",0,-0.000621426233228555,0
"g__Clostridium_T",0,0.00506025060515115,0
"s__Clostridium_T beijerinckii",0,0.00585138625387106,0
"s__Clostridium_T butyricum",0,0.0485672318250845,0
"s__Clostridium_T celatum",0,0.00586202699940324,0
"s__Clostridium_T chartatabidum",0,0.00146465344371897,0
"s__Clostridium_T disporicum_203972",0,0.000975006858950816,0
"s__Clostridium_T disporicum_203974",0,-0.0278009135857019,-0.00618798024280913
"s__Clostridium_T isatidis",0,0.00584235527326226,0
"s__Clostridium_T neonatale",0,-0.0205073937495841,0
"s__Clostridium_T paraputrificum_207370",0,0.00582426405720466,0
"s__Clostridium_T paraputrificum_208099",0,0.00993283358734436,0
"s__Clostridium_T saudiense",0,0.00182818061962295,0
"s__Clostridium_T tertium",0,0.00738736518593342,0
"s__Dwaynesavagella sp000270205",0,0.00291537841633651,0
"s__Inconstantimicrobium porci",0,0.00581110720436814,0
"f__Anaerofustaceae",0,-0.00816544671318704,0
"s__Anaerofustis stercorihominis",0,0.00397637009268116,0
"g__Eubacterium_O_258270",0,0.00148092827630853,0
"s__Eubacterium_O_258270 callanderi",0,0.00577955731706852,0
"s__Eubacterium_O_258270 maltosivorans",0,0.00576200561014494,0
"g__Ructibacterium",0,0.00574690290469642,0
"s__Ructibacterium gallinarum",0,0.00511332225857763,0
"o__Lachnospirales",0,0.00590339097925495,0
"f__Anaerotignaceae",0,0.00359295034284109,0
"g__Anaerotignum_189125",0,-0.0138875764831937,0
"s__Anaerotignum faecicola",0,-0.00392437099204385,0
"s__Anaerotignum lactatifermentans",0,0.00249161968915196,0
"s__Anaerotignum sp004557645",0,-0.0015580199638401,0
"g__Anaerotignum_189163",0,-0.00543278063912852,0
"s__Anaerotignum aminivorans",0,0.00572650830869117,0
"s__CAG-274 sp900545305",0,0.00517734674252684,0
"f__Cellulosilyticaceae",0,-0.0167972119251579,0
"s__Cellulosilyticum ruminicola",0,0.00572062840698678,0
"f__Lachnospiraceae",0,0.000446608689218752,0
"g__14-2",0,0.0200703607339328,0
"s__14-2 sp000403315",0,0.00557069170374119,0
"s__1XD42-69 sp003612565",0,0.0126298415718912,0
"s__1XD42-69 sp009911505",0,0.00571050500456396,0
"s__Acetatifactor muris",0,-0.0106835738074425,0
"s__Acetatifactor sp011959105",0,0.0033099953029246,0
"s__Acetatifactor sp900066565",0,0.00232386715182002,0
"g__Acetitomaculum",0,0.00566858336305128,0
"s__AF33-28 sp003477885",0,0.000427735957603015,0
"s__Agathobacter faecis",0,-0.00501212875571107,-0.00391291551675781
"s__Agathobacter rectalis",0,0.00513488315142147,0.00418965081106766
"s__AM51-8 sp003478275",0,-0.00613622410661113,0
"g__Anaerobutyricum",0,0.00567271184536698,0
"s__Anaerobutyricum faecale",0,0.00385307860873146,0
"s__Anaerobutyricum soehngenii",0,-0.00145401671865583,0
"s__Anaerostipes butyraticus",0,0.0209698508675931,0
"s__Anaerostipes faecalis",0,0.00565818420803361,0
"s__Anaerostipes hadrus",0,0.000335397539524617,0
"s__Anaerostipes hominis",0,-0.00235519593785581,0
"s__Bacteroides_F pectinophilus",0,0.00467912964788634,0
"g__Bariatricus",0,0.000735372317308129,0
"s__Bariatricus massiliensis",0,-0.0129010625032404,0
"g__Blautia_A_141780",0,0.00387235133889046,0
"s__Blautia_A_141780 argi",0,-0.00429584758913964,0
"s__Blautia_A_141780 coccoides",0,0.00557939829346656,0
"s__Blautia_A_141780 hansenii",0,-0.00388979832645028,0
"s__Blautia_A_141780 ornithocaccae",0,-0.00344214421906778,0
"s__Blautia_A_141780 sp001304935",0,-0.015339131518554,0
"s__Blautia_A_141780 stercoris",0,0.0064878900111157,0
"g__Blautia_A_141781",0,0.000770045475170428,0
"s__Blautia_A_141781 avistercoris",0,0.00549711211686862,0
"s__Blautia_A_141781 caecimuris",0,9.03589166292769e-05,0
"s__Blautia_A_141781 faecis",0,-0.000944440905678834,0
"s__Blautia_A_141781 glucerasea",0,-0.0132825722588219,0
"s__Blautia_A_141781 hydrogenotrophica",0,-0.00602121180473306,0
"s__Blautia_A_141781 luti",0,0.0008648913778488,0
"s__Blautia_A_141781 massiliensis",0,-0.00119750091273996,0
"s__Blautia_A_141781 sp900066505",0,0.00812638211499213,0
"s__Blautia_A_141781 wexlerae",0,-0.00962347428194329,0
"g__Butyribacter",0,0.000900438414703006,0
"s__Butyribacter intestini",0,0.00293099986941366,0
"s__Butyribacter sp001916135",0,-0.00980796658622365,0
"s__Butyribacter sp003529475",0,0.000614341946707601,0
"s__Butyrivibrio_A_180067 crossotus",0,0.00421831381238673,0
"s__CAG-127 sp900319515",0,0.0055535561461111,0
"s__CAG-194 sp000432915",0,0.0407674641891841,0
"g__CAG-317_146760",0,0.00547831232447681,0
"s__CAG-317 sp000433215",0,-0.00115412135124141,0
"s__CAG-45 sp000438375",0,0.00115322588504606,0
"s__CAG-56 sp004793585",0,-0.00161273759462755,0
"s__CAG-603 sp900066105",0,0.00554159447762397,0
"g__CAG-632",0,-0.0116208185649718,0
"g__CAG-791",0,0.00561875633499315,0
"s__CAG-95 sp000403495",0,0.00345968117404308,0
"s__CAG-95 sp009917455",0,0.0117182505526159,0
"s__CAG-95 sp900066375",0,-0.000448148321519466,0
"s__Catenibacillus scindens",0,-0.000131814586128155,0
"s__Catenibacillus sp902363555",0,-0.045707040267157,0
"g__Catonella",0,0.00570226693418961,0
"g__Choladousia",0,0.0249604451573181,0
"s__Choladousia sp003612585",0,0.00578598872166216,0
"g__Clostridium_AP",0,-0.0062891224768836,0
"s__Clostridium_N_143832 hylemonae",0,-0.0111515797455989,0
"g__Clostridium_Q_134516",0,0.00486072861866237,0
"s__Clostridium_Q_134516 symbiosum",0,-0.00320840994433396,0
"s__Clostridium_Q_134526 sp009911305",0,-0.00199749050880216,0
"g__Clostridium_Q_135822",0,8.87107147761619e-05,0
"s__Clostridium_Q_135822 fessum",0,0.00351993682420369,0
"s__Clostridium_Q_135853 saccharolyticum_A",0,0.00337810745243329,0
"g__COE1",0,-0.00706154412477589,0
"s__COE1 sp000403215",0,0.00428808091964417,0
"s__Coprococcus_A_121497 eutactus",0,0.00222543009200158,0
"s__Coprococcus_A_121497 sp000154245",-0.00557114789001031,-0.012048811662769,-0.0296038809510301
"g__Coprococcus_A_187866",0,-0.0119261127128924,0
"s__Coprococcus_A_187866 catus",0,0.000356461579367165,0
"g__Copromonas",0,-0.014676908265264,0
"s__Copromonas sp000435795",0,0.00228387027475831,0
"s__Copromonas sp900066535",0,-0.0010114474400436,0
"s__Cuneatibacter caecimuris",0,0.0423101496830189,0
"g__Dorea_A",0,-0.00118568217807182,0
"s__Dorea_A formicigenerans",0,0.00525169206056753,0
"s__Dorea_A longicatena",0,0.00528052446528099,0.00309684200661048
"g__Eisenbergiella",0,0.00151311650327836,0
"s__Eisenbergiella porci",0,0.00100579234679862,0
"s__Eisenbergiella tayi",0,-0.00654708191742652,0
"g__Enterocloster",0,0.00140694056228568,0
"s__Enterocloster aldenensis",0,-0.0069628173448192,0
"s__Enterocloster bolteae",0,0.00593077612072016,0
"s__Enterocloster citroniae",0,-0.0240420836501589,0
"s__Enterocloster clostridioformis",0,-0.00300756461949816,0
"s__Enterocloster lavalensis",0,-0.00383843560463053,0
"s__Enterocloster sp000155435",0,-0.00490046476757529,0
"s__Enterocloster sp000431375",0,-0.000355064455499667,0
"g__Eubacterium_F",0,0.00596687514879559,0
"s__Eubacterium_F sp000687695",0,0.00169802579615988,0
"s__Eubacterium_F sp003491505",0,-0.0115511848957845,0
"g__Eubacterium_G",0,0.00434115960600987,0
"s__Eubacterium_G sp000434315",0,-0.00435870262288392,0
"s__Eubacterium_G sp000435815",0,0.00946705510398257,0.00364815046579943
"s__Eubacterium_G ventriosum",0,-0.00766021225816494,0
"g__Eubacterium_I",0,-0.00779751968365925,0
"s__Eubacterium_I ramulus",0,0.00660499061706423,0
"s__Eubacterium_I sp900066595",0,0.00605881352538354,0
"s__Eubacterium_J plexicaudatum",0,0.00067316605374471,0
"s__Eubacterium_S uniforme",0,0.00551775062719595,0
"s__Extibacter muris",0,-0.00327895429112629,0
"s__Faecalimonas phoceensis",0,-0.00464548205108697,0
"s__Faecalimonas sp000209385",0,-0.00878459319531918,0
"s__Faecalimonas umbilicata",0,-0.00557041395132423,0
"g__Fimimorpha",0,0.0506377152954266,0
"g__Fimousia",0,0.00608703428085694,0
"s__Frisingicoccus caecimuris",0,-0.00240190590920661,0
"s__Fusicatenibacter saccharivorans",0,0.0123967927416274,0
"g__G11",0,0.00610322658860317,0
"g__Hespellia",0,0.00609550041212723,0
"g__Howardella",0,-0.00187998921412793,0
"s__Howardella ureilytica",0,-0.00663648616901226,0
"s__Hungatella_A_127239 hathewayi_A",0,0.0126000540805639,0.00710229947522436
"s__Hungatella_A_128155 effluvii",0,-0.0144363415584757,-0.0245823854833569
"g__Johnsonella",0,0.0236388864160683,0
"s__Kineothrix sp000403275",0,0.00150894589040754,0
"s__Lachnoanaerobaculum orale",0,0.00607066807725963,0
"s__Lachnoanaerobaculum sp000296385",0,-0.0198196361968581,0
"s__Lachnoclostridium_A_130679 sp002160755",0,-0.00344654259281162,0
"s__Lachnoclostridium_B sp000765215",0,0.0011600463346796,0
"s__Lachnoclostridium_B sp900066555",0,0.0050798200503848,0
"g__Lachnospira",0,-0.00365870436078466,0
"s__Lachnospira eligens",0,-0.000228258480431725,0
"s__Lachnospira rogosae_A",0.00323157612401605,0.0609139779107518,0.119543517734516
"s__Lachnospira sp000436535",0,-0.00228070813410691,0
"s__Lachnospira sp000437735",0,-0.00602852754925594,0
"s__Lactonifactor longoviformis",0,0.00455965877465393,0
"g__Limivivens",0,0.00213979197147978,0
"s__Limivivens sp900066135",0,-0.00317627141989203,0
"s__Marvinbryantia formatexigens",0,0.00606594959436345,0
"s__Marvinbryantia sp900066075",0,-0.0040898698748317,0
"s__Massilistercora timonensis",0,-0.00812502039233738,0
"s__Mediterraneibacter_A_155507 cottocaccae",0,0.0118534030834959,0
"s__Mediterraneibacter_A_155507 faecis",0,0.00130126266077249,0
"s__Mediterraneibacter_A_155507 lactaris",0,-0.000731299318142981,0
"s__Mediterraneibacter_A_155507 massiliensis",0,-0.00133397979881436,0
"s__Mediterraneibacter_A_155507 torques",0,0.00222783595851977,0
"g__Mediterraneibacter_A_155590",0,0.00605825962562955,0
"s__Mediterraneibacter_A_155590 butyricigenes",0,-0.0030812481742658,0
"s__Merdimonas faecis",0,-0.000374874532906724,0
"g__Merdisoma",0,-0.00330964492847959,0
"s__Merdisoma sp011959465",0,0.0129641202639718,0
"g__Muricomes_149725",0,-0.000209715216490612,0
"s__Faecalicatena fissicatena",0,0.00603606756414206,0
"s__Muricomes oroticus",0,-0.0188086893061862,0
"s__Murimonas intestini",0,0.00593394731829145,0
"g__Oliverpabstia",0,-0.00247512407492598,0
"s__Oliverpabstia faecicola",0,-0.00635981462914914,0
"g__Oribacterium",0,-0.0135926177666589,0
"s__Oribacterium parvum",0,0.0270640264797854,0
"s__Oribacterium sinus",0,0.022347956965015,0
"s__Oribacterium sp000513555",0,0.00290390006546283,0
"s__Paralachnospira sp902363445",0,0.000984351712605824,0
"g__Porcincola",0,0.00036384712057134,0
"s__Porcincola intestinalis",0,0.0028687381897339,0
"s__Robinsoniella peoriensis",0,0.00567590550594727,0
"s__Roseburia hominis",0,-0.000196744256982445,0
"s__Roseburia intestinalis",0,0.00410958594430297,0
